source_page,extracted_table_index,column_1,column_2,column_3,column_4
48,1,1382,Gallium-68 Peptide PET / CT imaging for Neuroendocrine Tumor,10000,11500
48,1,,LABORATORY MEDICINE / CLINICAL PATHOLOGY,,
48,1,1383,"Urine routine- pH, Specific gravity, sugar, protein and microscopy",35,40
48,1,1384,Haemoglobin (Hb),63,72
48,1,1385,Stool routine,33,38
48,1,1386,Stool occult blood,22,25
48,1,1387,Post coital smear examination,27,31
48,1,1388,Semen analysis,35,40
48,1,,LABORATORY MEDICINE / HAEMATOLOGY,,
48,1,1389,Haemoglobin (Hb),18,21
48,1,1390,Total Leucocytic Count (TLC),31,36
48,1,1391,Differential Leucocytic Count (DLC),31,36
49,1,1392,Erythrocyte Sedimentation Rate (ESR),25,29
49,1,1393,"Total Red Cell count with MCV,MCH,MCHC,DRW",29,33
49,1,1394,"Complete Haemogram/CBC, Hb,RBC count and indices,TLC, DLC, Platelet,",135,155
49,1,1395,"EPlSaRte,l ePte criopuhnetral smear examination",43,49
49,1,1396,Reticulocyte count,48,55
49,1,1397,Absolute Eosinophil count (AEC),43,49
49,1,1398,Packed Cell Volume (PCV),13,15
49,1,1399,Peripheral Smear Examination,43,49
49,1,1400,Smear for Malaria parasite,37,43
49,1,1401,Bleeding Time,35,40
49,1,1402,Osmotic fragility Test,50,58
49,1,1403,Bone Marrow Smear Examination,70,81
49,1,1404,Bone Marrow Smear Examination with iron stain,250,288
49,1,1405,Bone Marrow Smear Examination and cytochemistry,400,460
49,1,1406,Activated partial ThromboplastinTime (APTT),100,115
49,1,1407,Rapid test for malaria(card test),44,51
49,1,1408,WBC cytochemistry for leukemia -Complete panel,110,127
49,1,1409,"Bleeding Disorder panel- PT, APTT, Thrombin Time",400,460
49,1,1410,"FFiabcrtionro Agesnsa, yDs--FDaicmtoerr/ V FIiIbIrinogen Degradation Products (FDP)",720,828
49,1,1411,Factor Assays-Factor IX,680,782
49,1,1412,Platelet Function test,50,58
49,1,1413,"Tests for hypercoagulable states- Protein C, Protein S, Antithrombin",360,414
49,1,1414,Tests for lupus anticoagulant,150,173
49,1,1415,"Tests for Antiphospholipid antibody IgG, IgM ( for cardiolipin and B2 Glycoprotein 1)",450,518
49,1,1416,Thalassemia studies (Red Cell indices and Hb HPLC),560,644
49,1,1417,Tests for Sickling / Hb HPLC),69,79
49,1,,LABORATORY MEDICINE / BLOOD BANK,,
49,1,1418,Blood Group & RH Type,30,35
50,1,1419,Cross match,50,58
50,1,1420,Coomb’s Test Direct,90,104
50,1,1421,Coomb’s Test Indirect,100,115
50,1,1422,3 cell panel- antibody screening for pregnant female,170,196
50,1,1423,11 cells panel for antibody identification,170,196
50,1,1424,Hepatitis B surface antigen (HBsAg),102,117
50,1,1425,Hepatitis C virus (HCV),128,147
50,1,1426,Human immunodeficiency virus- HIV I and II,150,173
50,1,1427,Venereal Disease Research Laboratory test (VDRL),43,49
50,1,1428,RH Antibody titer,80,92
50,1,1429,Platelet Concentrate,56,64
50,1,1430,Random Donor Platelet(RDP)- (Select CGHS rate Code 1828 for approved,See code 1828,See code 1828
50,1,1431,rSainteg)l e Donor Platelet (SDP- Apheresis)- (Select CGHS rate Code 1830 for,See code 1830,see code 1830
50,1,,aLpApBrOovReAd TrOatRe)Y MEDICINE / HISTOPATHOLOGY,,
50,1,1432,Routine-H & E,81,93
50,1,1433,special stain,65,75
50,1,1434,Immunohistochemistry(IHC),700,805
50,1,1435,Frozen section,702,807
50,1,1436,Paraffin section,343,394
50,1,,LABORATORY MEDICINE / CYTOLOGY,,
50,1,1437,Pap Smear,135,155
50,1,1438,Body fluid for Malignant cells,135,155
50,1,1439,Fine Needle Aspiration Cytology (FNAC),200,230
50,1,,NAME OF INVESTIGATION / FLOW CYTOMETRY,,
50,1,1440,Leukemia panel /Lymphoma panel,1382,1589
50,1,1441,"Paroxysmal Nocturnal Hemoglobinuria (PNH) Panel-CD55,CD59",1000,1150
50,1,,LABORATORY MEDICINE / CYTOGENETIC STUDIES,,
50,1,1442,Karyotyping (Select CGHS rate code 677 for approved rate),see code 677,see ocde 677
50,1,1443,Fluorescent in situ hybridization (FISH),500,575
50,1,,LABORATORY MEDICINE / BIO-CHEMISTRY,,
51,1,1444,Blood Glucose Random,24,28
51,1,1445,"24 hrs urine for Proteins,Sodium, creatinine",45,52
51,1,1446,Blood Urea Nitrogen,54,62
51,1,1447,Serum Creatinine,55,63
51,1,1448,Urine Bile Pigment and Salt,23,26
51,1,1449,Urine Urobilinogen,18,21
51,1,1450,Urine Ketones,27,31
51,1,1451,Urine Occult Blood,32,37
51,1,1452,Urine total proteins,16,18
51,1,1453,Rheumatoid Factor / Rh Factor test,100,115
51,1,1454,Bence Jones protein,42,48
51,1,1455,Serum Uric Acid,55,63
51,1,1456,Serum Bilirubin total & direct,80,92
51,1,1457,Serum Iron,90,104
51,1,1458,C-reactive Protein (CRP),100,115
51,1,1459,C-reactive Protein (CRP) Quantitative,160,184
51,1,1460,"Body fluid (CSF/Ascitic Fluid etc.)Sugar, Protein etc.",90,104
51,1,1461,Albumin.,18,21
51,1,1462,Creatinine clearance.,80,92
51,1,1463,Serum Cholesterol,62,71
51,1,1464,Total Iron Binding Capacity (TIBC),80,92
51,1,1465,Glucose (Fasting & PP),47,54
51,1,1466,Serum Calcium –Total,60,69
51,1,1467,Serum Calcium –Ionic,44,51
51,1,1468,Serum Phosphorus,60,69
51,1,1469,Total Protein Alb/Glo Ratio,50,58
51,1,1470,Immunoglobulin G (IgG),240,276
51,1,1471,Immunoglobulin M(IgM),240,276
51,1,1472,Immunoglobulin A(IgA),240,276
51,1,1473,Antinuclear antibody (ANA),200,230
51,1,1474,Anti-double stranded DNA (anti-dsDNA),350,403
51,1,1475,Serum glutamic pyruvic transaminase (SGPT) / Alanine Aminotransferase,55,63
52,1,1476,Serum Glutamic oxaloacetic transaminase (SGOT) / Aspartate,55,63
52,1,1477,ASemruinmo tarmanyslfaesrease (AST),117,135
52,1,1478,Serum Lipase,130,150
52,1,1479,Serum Lactate,72,83
52,1,1480,Serum Magnesium,100,115
52,1,1481,Serum Sodium,50,58
52,1,1482,Serum Potassium,45,52
52,1,1483,Serum Ammonia,100,115
52,1,1484,Anemia Profile,204,235
52,1,1485,Serum Testosterone,135,155
52,1,1486,Imprint Smear From Endoscopy,216,248
52,1,1487,Triglycerides,75,86
52,1,1488,Glucose Tolerance Test (GTT),90,104
52,1,1489,Triple Marker.,720,828
52,1,1490,Creatine Phosphokinase (CPK)/Creatine Kinase (CK),100,115
52,1,1491,Foetal Haemoglobin (HbF),85,98
52,1,1492,Prothrombin Time (PT)/ INR,99,114
52,1,1493,Lactate dehydrogenase (LDH),100,115
52,1,1494,Alkaline Phosphatase,60,69
52,1,1495,Acid Phosphatase,70,81
52,1,1496,CPK MB/CK MB,171,197
52,1,1497,CK MB Mass/CPK MB Mass,140,161
52,1,1498,Troponin I,100,115
52,1,1499,Troponin T,550,633
52,1,1500,Glucose-6-Phosphate Dehydrogenase (G6PD),100,115
52,1,1501,Lithium,130,150
52,1,1502,Dilantin (phenytoin),400,460
52,1,1503,Carbamazepine,360,414
52,1,1504,Valproic acid,300,345
52,1,1505,Ferritin (Select CGHS rate code 1517 for approved rate),see code 1517,see code 1517
53,1,1506,Blood gas analysis / Arterial Blood Gas (ABG),120,138
53,1,1507,Blood gas analysis / Arterial Blood Gas (ABG) with electrolytes,414,476
53,1,1508,Urine pregnancy test,65,75
53,1,1509,Tests for Antiphospholipid antibodies syndrome,280,322
53,1,1510,Glycosylated Haemoglobin (HbA1c),130,150
53,1,1511,Haemoglobin Electrophoresis/ Hb HPLC (Select CGHS rate code 1417 for,see code 1417,see code 1417
53,1,1512,aKpidpnreoyv eFdu nrcattieo)n Test (KFT),203,233
53,1,1513,Liver Function Test (LFT),225,259
53,1,1514,"Lipid Profile. (Total cholesterol, LDL, HDL, Triglycerides)",200,230
53,1,,Nutritional Markers,,
53,1,1515,Serum Iron,90,104
53,1,1516,Total Iron Binding Capacity (TIBC) (Select CGHS rate code 1464 for,see code 1464,see code 1464
53,1,1517,aSperpurmov Feedr rriatitne),100,115
53,1,1518,Vitamin B12 assay.,250,288
53,1,1519,Folic Acid assay.,300,345
53,1,1520,"Extended Lipid Profile. (Total cholesterol, LDL, HDL, Triglycerides Apo",536,616
53,1,1521,"AA1p,oAlippoo pBro,Ltepi n(a A) )1 (ApoA1)",200,230
53,1,1522,Apolipoprotein B (Apo B),199,229
53,1,1523,Lipoprotein A / Lp A,445,512
53,1,1524,"CD 3,4 and 8 counts",170,196
53,1,1525,"CD 3,4 and 8 percentage",170,196
53,1,1526,Low density lipoprotein (LDL),62,71
53,1,1527,Homocysteine.,400,460
53,1,1528,Haemoglobin (Hb) Electrophoresis/ (Select CGHS rate code 1417 for,see code 1417,see code 1417
53,1,1529,aSperpurmov Eelde crtarotep)horesis.,220,253
53,1,1530,Fibrinogen.,149,171
53,1,1531,Chloride.,54,62
53,1,1532,Magnesium.,150,173
54,1,1533,Gamma-Glutamyl Transpeptidase (GGTP),90,104
54,1,1534,Lipase.,239,275
54,1,1535,Fructosamine.,200,230
54,1,1536,Beta 2 microglobulin (B2M) /β2 microglobulin,90,104
54,1,1537,Catecholamines.,1050,1208
54,1,1538,Creatinine clearance.,108,124
54,1,,NAME OF INVESTIGATION / TUMOUR MARKERS,,
54,1,1539,Prostate Specific antigen (PSA)- Total,312,359
54,1,1540,Prostate-specific antigen (PSA) - Free,338,389
54,1,1541,Alpha Fetoprotein (AFP),293,337
54,1,1542,Human chorionic gonadotropin (HCG),260,299
54,1,1543,Cancer Antigen 125 (CA 125),391,450
54,1,1544,Cancer Antigen 19.9 (CA 19.9),616,708
54,1,1545,Cancer Antigen 15.3 (CA 15.3),560,644
54,1,1546,Vanillylmandelic Acid (VMA),350,403
54,1,1547,Calcitonin,450,518
54,1,1548,Carcinoembryonic Antigen (CEA),340,391
54,1,,OTHERS,,
54,1,1549,Immunofluorescence,150,173
54,1,1550,Direct(Skin and kidney Disease),383,440
54,1,1551,Indirect (antids DNA Anti Smith ANCA),425,489
54,1,1552,Calcidiol / 25-hydroxycholecalciferol / Vitamin D3 assay (Vit D3),550,633
54,1,1553,Serum Protein electrophoresis with,300,345
54,1,1554,iBmEmTuAn-o2f iMxaitciroong leolebcutlrionp ahsosraeys i(sS (eIlFecEt) CGHS rate code 1536 for approved,see code 1536,see code 1536
54,1,1555,rAanttei)-Cyclic Citrullinated Peptide (Anti CCP),450,518
54,1,1556,Anti-tissue Transglutaminase antibody (Anti TTG Antibody),425,489
54,1,1557,Serum Erythropoetin,425,489
54,1,1558,Adrenocorticotropic Hormone (ACTH),450,518
54,1,,HORMONES,,
54,1,1559,"T3, T4, TSH",200,230
55,1,1560,Triiodothyronine- T3,64,74
55,1,1561,Tetraiodothyronine T4,64,74
55,1,1562,Thyroid stimulating hormone (TSH),90,104
55,1,1563,Luteinizing hormone (LH),150,173
55,1,1564,Follicle stimulating hormone (FSH),150,173
55,1,1565,Prolactin,150,173
55,1,1566,Cortisol,250,288
55,1,1567,PTH(Paratharmone),500,575
55,1,1568,C-Peptide (C Peptide / Connecting Peptide),330,380
55,1,1569,Insulin.,150,173
55,1,1570,Progesterone.,225,259
55,1,1571,17 Hydroxyprogesterone (17 OH Progesterone),440,506
55,1,1572,Dehydroepiandrosterone sulfate (DHEAS),440,506
55,1,1573,Androstenedione,600,690
55,1,1574,Growth Hormone.,340,391
55,1,1575,Thyroid peroxidase antibody (TPO),300,345
55,1,1576,Throglobulin.,300,345
55,1,1577,Hydatic Serology.,318,366
55,1,1578,Anti Sperm Antibodies.,380,437
55,1,1579,Hepatitis B Virus (HBV) DNA Qualitative,2000,2300
55,1,1580,Hepatitis B Virus (HBV) DNA Quantitative.,1500,1725
55,1,1581,Hepatitis C Virus (HCV) RNA Qualitative.,1691,1945
55,1,1582,Human papillomaviruse (HPV) Serology,218,251
55,1,1583,Rota Virus serology,130,150
55,1,1584,PCR for Tuberculosis (TB),900,1035
55,1,1585,PCR for Human immunodeficiency virus (HIV),600,690
55,1,1586,Chlamydae antigen,765,880
55,1,1587,Chlamydae antibody,238,274
55,1,1588,Brucella serology,230,265
55,1,1589,Influenza A serology,943,1084
55,1,,"USG, X-RAY , CT, MRI, BONE DENSITOMETRY",,
55,1,1590,USG for Anomalies scan,1700,2000
56,1,1591,USG Whole Abdomen (KUB),680,800
56,1,1592,USG Pelvic /Gynaec.,425,500
56,1,1593,"Small parts USG ( scrotum, thyroid , parathyroid etc)",349,401
56,1,1594,Neonatal head (Tranfontanellar),425,489
56,1,1595,Neonatal spine,497,572
56,1,1596,Contrast enhanced USG,810,932
56,1,1597,USG Breasts,680,800
56,1,1598,USG Hysterosalpingography (HSG),2040,2400
56,1,1599,Carotid Doppler,850,978
56,1,1600,Arterial Colour Doppler,706,812
56,1,1601,Venous Colour Doppler,706,812
56,1,1602,"Colour Doppler, renal arteries/any other organ",800,920
56,1,1603,USG guided FNAC,1530,1800
56,1,1604,USG guided intervention - biopsy,720,828
56,1,1605,USG guided intervention - nephrostomy,720,828
56,1,,X-Ray,,
56,1,1606,Abdomen AP Supine or Erect (One film),215,250
56,1,1607,Abdomen Lateral view (one film),115,132
56,1,1608,Chest PA view (one film),195,230
56,1,1609,Chest Lateral view (one film),195,230
56,1,1610,"Mastoids: Towne view, oblique views (3 films)",225,259
56,1,1611,"Extremities, bones & Joints AP & Lateral views (Two films)",255,293
56,1,1612,Pelvis AP (one film),99,114
56,1,1613,Temporomandibular (TM) Joints (one film),99,114
56,1,1614,Abdomen & Pelvis for KUB,115,132
56,1,1615,Skull AP & Lateral (2 films),250,288
56,1,1616,Spine AP & Lateral (2 films),225,259
56,1,1617,PNS view (1 film),99,114
56,1,,X-ray CONTRAST STUDIES,,
56,1,1618,Barium Swallow,510,587
56,1,1619,Barium Upper GI study,800,920
56,1,1620,Barium Upper GI study (Double contrast),935,1075
57,1,1621,Barium Meal follow through,935,1075
57,1,1622,Barium Enema (Single contrast/double contrast),850,978
57,1,1623,Small bowel enteroclysis,1000,1150
57,1,1624,ERCP (Endoscopic Retrograde Cholangio –,2250,2588
57,1,1625,PGaenncerreaal:tFogisrtauplhoyg)raphy / Sinography/Sialography /Dacrocystography/ T-Tube,574,660
57,1,1626,cPheorclauntagnioegoruasm tr a/Nnsehpehpraotsitco gchraomlangiography (PTC),1296,1490
57,1,1627,Intravenous Pyelography (IVP),1400,1650
57,1,1628,Micturating Cystourethrography (MCU),950,1120
57,1,1629,Retrograde Urethrography (RGU),950,1120
57,1,1630,Contrast Hystero-Salpingography (HSG),918,1056
57,1,1631,X-ray Arthrography,700,805
57,1,1632,Cephalography,150,173
57,1,1633,Myelography,2500,2875
57,1,1634,Diagnostic Digital Subtraction Angiography (DSA),1749,2011
57,1,,MAMMOGRAPHY,,
57,1,1635,Mammography B/L,1170,1375
57,1,1636,MRI Mammography,2550,2933
57,1,,Computed Tomography (CT) Scan,,
57,1,1637,NCCT Head,880,1035
57,1,1638,CT Scan Head- with Contrast -With Contrast including CT angiography,1350,1553
57,1,1639,CT Scan Chest - without contrast (for lungs),1700,1955
57,1,1640,CT Scan Lower Abdomen (incl. Pelvis) With Contrast,1700,1955
57,1,1641,CT Scan Lower Abdomen (Incl. Pelvis) Without Contrast,1500,1725
57,1,1642,CT Scan Whole Abdomen Without Contrast,2700,3105
57,1,1643,CT Scan Whole Abdomen With Contrast,4050,4658
57,1,1644,Triple Phase CT abdomen,4050,4658
57,1,1645,CT Scan angiography abdomen/ Chest,4500,5175
57,1,1646,CT Scan Enteroclysis,5500,6325
57,1,1647,CT Scan Neck – Without Contrast,1500,1725
57,1,1648,CT Scan Neck – With Contrast,1870,2151
58,1,1649,CT Scan Orbits - Without Contrast,1190,1369
58,1,1650,CT Scan Orbits - With Contrast,1615,1857
58,1,1651,CT Scan of Para Nasal Sinuses- Without Contrast,900,1035
58,1,1652,CT Scan of Para Nasal Sinuses - With Contrast,1600,1840
58,1,1653,"CT Scan Spine (Cervical, Dorsal, Lumbar, Sacral)–without Contrast",1500,1725
58,1,1654,CT Scan Temporal bone – without contrast,893,1027
58,1,1655,CT Scan- Dental,1275,1466
58,1,1656,CT Scan Limbs -Without Contrast,1700,1955
58,1,1657,CT Scan Limbs -With Contrast including CT angiography,2253,2591
58,1,1658,CT Guided intervention –FNAC,1080,1242
58,1,1659,CT Guided Trucut Biopsy,1200,1380
58,1,1660,CT Guided intervention -percutaneous catheter drainage/tube placement,1305,1501
58,1,,MRI,,
58,1,1661,MRI Head,2125,2500
58,1,1662,MRI Head – With Contrast,2848,3275
58,1,1663,MRI Orbit,1445,1700
58,1,1664,MRI Orbits – With Contrast,2000,2300
58,1,1665,MRI Nasopharynx and PNS – Without Contrast,2450,2818
58,1,1666,MRI Nasopharynx and PNS – With Contrast,3500,4025
58,1,1667,MR for Salivary Glands with Sialography,2700,3105
58,1,1668,MRI Neck - Without Contrast,3000,3450
58,1,1669,MRI Neck- with contrast,5000,5750
58,1,1670,MRI Shoulder – Without contrast,2000,2300
58,1,1671,MRI Shoulder – With conntrast,2600,2990
58,1,1672,MRI shoulder both Joints - Without contrast,2750,3163
58,1,1673,MRI Shoulder both joints – With contrast,4000,4600
58,1,1674,MRI Wrist Single joint - Without contrast,2550,3000
58,1,1676,MRI Wrist Single joint - With contrast,4000,4600
58,1,1675,MRI Wrist both joints - Without contrast,3400,4000
58,1,1677,MRI Wrist Both joints - With contrast,5000,5750
59,1,1678,MRI knee Single joint - Without contrast,2550,3000
59,1,1679,MRI knee Single joint - With contrast,5000,5750
59,1,1680,MRI knee both joints - Without contrast,3400,4000
59,1,1681,MRI knee both joints - With contrast,5000,5750
59,1,1683,MRI Ankle Single joint - Without contrast,2125,2444
59,1,1682,MRI Ankle single joint - With contrast,4250,5000
59,1,1684,MRI Ankle both joints - With contrast,5525,6500
59,1,1685,MRI Ankle both joints - Without contrast,2500,2875
59,1,1686,MRI Hip - With contrast,2500,2875
59,1,1687,MRI Hip – without contrast,2125,2444
59,1,1688,MRI Pelvis – Without Contrast,2125,2444
59,1,1689,MRI Pelvis – with contrast,4500,5175
59,1,1690,MRI Extremities - With contrast,5000,5750
59,1,1691,MRI Extremities - Without contrast,2125,2444
59,1,1692,MRI Temporomandibular – B/L - With contrast,4000,4600
59,1,1693,MRI Temporomandibular – B/L - Without contrast,2125,2444
59,1,1694,MR Temporal Bone/ Inner ear with contrast,4000,4600
59,1,1695,MR Temporal Bone/ Inner ear without contrast,2500,2875
59,1,1696,MRI Abdomen – Without Contrast,2125,2444
59,1,1697,MRI Abdomen – With Contrast,5000,5750
59,1,1698,MRI Breast - With Contrast,4250,4888
59,1,1699,MRI Breast - Without Contrast,2125,2444
59,1,1700,MRI Spine Screening - Without Contrast,1700,2000
59,1,1701,MRI Chest – Without Contrast,2125,2444
59,1,1702,MRI Chest – With Contrast,4000,4600
59,1,1703,MRI whole spine,3400,4000
59,1,1704,MRI Cervical/ Cervico Dorsal Spine – With Contrast,4000,4600
59,1,1705,MRI Dorsal/ Dorso Lumbar Spine - Without Contrast,2125,2444
59,1,1706,MRI Dorsal/ Dorso Lumbar Spine – With Contrast,4000,4600
59,1,1707,MRI Lumbar/ Lumbo-Sacral Spine – Without Contrast,2125,2444
59,1,1708,MRI Lumbar/ Lumbo-Sacral Spine – With Contrast,5000,5750
59,1,1709,Whole body MRI (For oncological workup),5100,5865
60,1,1710,MR cholecysto-pancreatography (MRCP),5000,5750
60,1,1711,MRI Angiography - with contrast,4950,5693
60,1,1712,MR Enteroclysis,2125,2444
60,1,,BONE DENSITOMETRY (DEXA SCAN),,
60,1,1713,Dexa Scan Bone Densitometry - Two sites,1350,1553
60,1,1714,"Dexa Scan Bone Densitometry - Three sites (Spine, Hip &extremity)",2000,2300
60,1,1715,Dexa Scan Bone Densitometry Whole body,2250,2588
60,1,,NEUROLOGICAL INVESTIGATIONS AND PROCEDURES,,
60,1,1716,Electroencephalogram (EEG)/ Video EEG,298,343
60,1,1717,Electromyography (EMG),638,734
60,1,1718,Nerve Conduction Velocity(NCV) (at least 2 limbs),638,734
60,1,1719,Repititive nerve stimulation (RNS)-Decremental response (before and after,595,684
60,1,1720,nReeopsettiigtmivien nee)rve stimulation (RNS)-Incremental response,595,684
60,1,1721,Somatosensory evoked potentials (SSEP),638,734
60,1,1722,Polysomnography (PSG) / Sleep study,638,734
60,1,1723,Brachial plexus study,638,734
60,1,1724,Muscle biopsy,383,440
60,1,1725,Acetylcholine receptor (AChR) antibody titre,1848,2125
60,1,1726,Anti muscle specific receptor tyrosine kinase (Anti MuSK) antibody titre,2340,2691
60,1,1727,Serum copper,450,518
60,1,1728,Serum ceruloplasmin,450,518
60,1,1729,Urinary copper,450,518
60,1,1730,Serum homocysteine,450,518
60,1,1731,Serum valproate level,315,362
60,1,1732,Serum phenobarbitone level,350,403
60,1,1733,Coagulation profile,498,573
60,1,1734,"Protein C, Protein S, Antithrombin–III (Select CGHS rate code 1413 for",See code 1413,See code 1413
60,1,1735,aSperpurmov leadct artaet eles)vel (Select CGHS rate code 1479 for approved rate),See code 1479,See code 1479
61,1,,CSF,,
61,1,1736,"Basic studies including cell count, protein, sugar, gram stain,India Ink preparation and smear for AFP",240,276
61,1,1737,Special studies,900,1035
61,1,1738,PCR for tuberculosis/ Herpes simplex,1200,1380
61,1,1739,Bacterial culture and sensitivity,180,207
61,1,1740,Mycobacterial culture and sensitivity,180,207
61,1,1741,Fungal culture,128,147
61,1,1742,Malignant cells,64,74
61,1,1743,Anti measles antibody titre (with serum antibody titre),801,921
61,1,1744,Viral culture,255,293
61,1,1745,"Antibody titre (Herpes simplex, cytomegalo virus, flavivirus, zoster varicella",760,874
61,1,1746,vOilriugso)clonal band,1200,1380
61,1,1747,Myelin Basic protein,1871,2152
61,1,1748,Lactate (Select CGHS rate code 1479 for approved rate),See code 1479,See code 1479
61,1,1749,Cryptococcal antigen,1024,1178
61,1,,TESTS IN GASTRO-ENTEROLOGY,,
61,1,1750,D-xylase test,765,880
61,1,1751,Fecal fat test/ fecal chymotrypsin/ fecal elastase (Select CGHS rate code,see code 1335,see code 1335
61,1,1752,1B3r3ea5t hfo tre satps p(sreolvecetd CraGtHe)S rate code 1336 for approved rate),see code 1336,see code 1336
61,1,1753,H pylori serology for coeliac disease,500,575
61,1,1754,HBV genotyping,2250,2588
61,1,1755,HCV genotyping,4388,5046
61,1,,TESTS IN ENDOCRINOLOGY ( IN ADDITION TO,,
61,1,1756,TUHriOnaSrEy vINanCilLlyUlmDaEnDde UliNc aDcEidR ( VHMARAM) ONES),1500,1725
61,1,1757,Urinary metanephrine/Normetanephrine,1138,1309
61,1,1758,Urinary free catecholamine,1690,1944
62,1,1759,Serum catecholamine,3400,3910
62,1,1760,Serum aldosterone,1125,1294
62,1,1761,24 Hr urinary aldosterone,920,1058
62,1,1762,Plasma renin activity,1000,1150
62,1,1763,Serum aldosterone/renin ratio,1200,1380
62,1,1764,Osmolality urine,128,147
62,1,1765,Osmolality serum,128,147
62,1,1766,Urinary sodium,80,92
62,1,1767,Urinary Chloride,43,49
62,1,1768,Urinary potassium,80,92
62,1,1769,Urinary calcium,72,83
62,1,1770,Thyroid binding globulin,510,587
62,1,1771,24 hour urinary free cortisole,200,230
62,1,1772,Islet cell antibody,750,863
62,1,1773,Glutamic Acid Decarboxylase Autoantibodies test (GAD antibodies),1330,1530
62,1,1774,Insulin associated antibody,449,516
62,1,1775,Insulin-like growth factor-1 (IGF-1),1350,1553
62,1,1776,Insulin-like growth factor binding protein 3 (IGF-BP3),1650,1898
62,1,1777,Sex hormone binding globulin,1333,1533
62,1,1778,USG guided FNAC thyroid gland,387,445
62,1,1779,Estradiol (E2),208,239
62,1,1780,Thyro globulin antibody,587,675
62,1,,ADDED W.E.F. 14.01.2020,,
62,1,1781,"Kappa Lambda Light Chains, Free, Serum/ Serum free light chains (SFLC)",3500,4025
62,1,1782,Serum IGE Level,300,345
62,1,1783,NT-Pro BNP,1800,2070
62,1,1784,CECT Chest,2445 Including CD,2875
62,1,1785,MRI-Prostate (Multi-parametric),6000/- including CD,6900 Including CD
62,1,1786,HCV RNA Quantitative,1500,1725
62,1,1787,Tacrolimus,2300,2645
62,1,1788,"Protein Creatinine Ratio, Urine",120,138
62,1,1789,Fibroscan Liver,1000,1150
62,1,1790,HLA B27 (PCR),500,575
63,1,1791,Montoux Test,175,200
63,1,1792,Procalcitonin,1800,2070
63,1,1793,TORCH Test,1120,1288
63,1,1794,Intracoronary OCT (AIIMS Rates),65000 + GST,65000 + GST
63,1,1795,Fractional Flow Reserve (FFR) INCLUSIVE OF COST OF WIRE,30000,30000
63,1,,ADDED W.E.F. 05.06.2020,,
63,1,Sr. No.,CGHS TREATMENT PROCEDURE/INVESTIGATION LIST,Non- NABH/Non- NABL Rates,NABH/L Rates
63,1,1796,Anti –Smooth Muscle Antibody Test (ASMA),1241,1460
63,1,1797,C ANCA-IFA,1275,1500
63,1,1798,P ANCA-IFA,1275,1500
63,1,1799,Angiotensin converting enzyme (ACE),850,1000
63,1,1800,EBUS (Endo Brachial Ultrasound) – TBNA (Using New Needle),15614,18370
63,1,1801,Extractable Nuclear Antigens (ENA) - Quantitative,3910,4600
63,1,1802,Chromogranin A,4250,5000
63,1,1803,Fecal Calprotectin,2320,2730
63,1,1804,C3-COMPLEMENT,552,650
63,1,1805,C4-COMPLEMENT,552,650
63,1,1806,Geneexpert Test,880,1035
63,1,1807,DJ stent removal,7395,8700
63,1,1808,Pulmonary Function Test (PFT) / (Spirometry with DLCO),425,500
63,1,1809,EUS (Endoscopic Ultrasound) guided FNAC (Using with Needle),12750,15000
63,1,1810,CT Urography,3825,4500
63,1,1811,Video Laryngoscopy,5100,6000
63,1,1812,CT Angio-Neck Vessels,5100,6000
63,1,1813,H1N1 (RT-PCR),921,1084
63,1,1814,Erythropoietin Level (Select CGHS rate code 1557 for approved rate),See code 1557,See code 1557
63,1,1815,Anti HEV IgM,850,1000
63,1,1816,Anti HAV IgM,637,750
63,1,1817,HBsAg Quantitative,552,650
63,1,1818,Typhidot IgM,340,400
63,1,1819,Hepatitis B Core Antibody (HBcAb) Level (Hepatitis B Core IgM Antibody),408,480
64,1,1820,Anti HBs,552,650
64,1,"ADDED vide clause 2,5, & 6 of OM F.No. S-11045/36/2012-CGHS (HEC) dated 26.11.2014",,,
64,1,1821,Free Triiodothyronine (FT3),106,125
64,1,1822,Free Thyroxine (FT4),106,125
64,1,1823,Widals Test,60,70
64,1,1824,Dengue Serology,510,600
64,1,1825,Blood component charges - Whole Blood per Unit,1450,1450
64,1,1826,Blood component charges - Packed Red Cell per Unit,1450,1450
64,1,1827,Blood component charges - Fresh Frozen Plasma,400,400
64,1,1828,Platelet Concentrate- Random Donor Platelet (RDP),400,400
64,1,1829,Blood component charges - Cryoprecipitate,200,200
64,1,1830,Platelet Concentrate – Single Donor Platelet (SDP)-Apheresis per unit,11000,11000
64,1,1831,"CCS Group A Officer of above 40 years of age –Male, Annual Health Check up",2000,2000
64,1,1832,"CCS Group A Officer of above 40 years of age –female, Annual Health Check up",2200,2200
64,1,,ADDED W.E.F. 07.02.2021,,
64,1,1833,Interleukin 6 (IL 6),1360,1600
64,1,1834,High resolution computed Tomography (HRCT Chest),1700,2000
64,1,1835,Fluid air exchange,4250 per eye,5000 per eye
64,1,1836,C3F8 GAS Injection,4250 per eye,5000 per eye
64,1,1837,Diurnal variation of IOP,1275 per eye,1500 per eye
64,1,1838,Silicone oil injection,4250 per eye,5000 per eye
64,1,1839,Epiretinal Membrane (ERM) Peeling,5950 per eye,7000 per eye
64,1,1840,Epiretinal Membrane (ERM) Removal,2550 per eye,3000 per eye
