city,source_pdf,source_page,procedure_name,nabh_rate,non_nabh_rate,cghs_rate,rate_type,remarks,extraction_method,needs_manual_review,quality_status
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,33,Post Radical Orchidectomy retroperitoneal lymph node dissection.,16100,14000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,33,Epididymectomy,18750,15938,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,Adreneclectomy Unilateral/Bilateral for Tumour/For Carcinoma- Open,29095,25300,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,Adreneclectomy Unilateral/Bilateral for Tumour/For Carcinoma -Lap/Endoscopic,16531,14375,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,Operations for Hydrocele - Unilateral,6745,5865,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,Operations for Hydrocele - Bilateral,9839,8556,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,Operation for Torsion of Testis,13225,11500,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,Micro-surgical Vasovasostomy /Vaso epidedymal ansatamosis .,12696,11040,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,Operations for Varicocele Unilateral-Microsurgical,8861,7705,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,Operations for Varicocele Palomo’s Unilateral - Lap,10580,9200,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,Operations for Varicocele Bilateral --Microsurgical,14548,12650,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,Operations for Varicocele Bilateral – Lap/ Palomo,17193,14950,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,Block Dissection of ilio-inguinal Nodes - One Side (For Ca- Penis),7274,6325,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,Block Dissection of ilio-inguinal Nodes -Both Sides (For Ca- Penis),26450,23000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,Excision of Filarial Scrotum,13225,11500,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,Kidney Transplantation (related),230000,200000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,Kidney Transplantation (Spousal/ unrelated) Including immunosuppressant therapy,345000,300000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,ABO incompatible Transplantation,563500,490000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,Swap Transplantation,446200,388000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,Kidney Transplant Graft Nephrectomy,68425,59500,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,Donor Nephrectomy (open),33063,28750,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,Donor Nephrectomy (Laparoscopic),52900,46000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,Cadaver Transplantation,95795,83300,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,Kidney Transplant with Native Kidney Nephrectomy (Related)/ Unilateral,32200,28000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,Kidney Transplant with Native Kidney Nephrectomy (Related)/ Bilateral,97750,85000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,Kidney Transplant with Native Kidney Nephrectomy (Spousal/ Unrelated) Unilateral,97750,85000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,34,Kidney Transplant with Native Kidney Nephrectomy (Spousal/ Unrelated) Bilateral,97750,85000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,Post-Transplant Collection drainage for Lymphocele (open),7820,6800,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,Post-Transplant Collection drainage for Lymphocele (percutaneous),7820,6800,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,Post-Transplant Collection drainage for Lymphocele (Laparoscopic),8798,7650,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,Arteriovenous Fistula for Haemodialysis,2645,2300,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,Arteriovenous Shunt for Haemodialysis,4025,3500,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,Jugular Catheterization for Haemodialysis,1725,1500,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,Subclavian Catheterization for Haemodialysis,2588,2250,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,One sided (single Lumen) Femoral Catheterization for Haemodialysis,1150,1000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,Bilateral (single Lumen) Femoral Catheterization for Haemodialysis,1725,1500,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,Double Lumen Femoral Catheterization for Haemodialysis,2128,1850,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,Permcath Insertion,3220,2800,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,Arterio venous Prosthetic Graft,2128,1850,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,Single lumen Jugular Catheterization,1725,1500,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,Single lumen Subclavian Catheterization,1955,1700,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,Plasma Exchange/ Plasmapheresis,1725,1500,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,Continuous Ambulatory Peritoneal Dialysis (CAPD) catheter insertion- Open method,4025,3500,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,Continuous Ambulatory Peritoneal Dialysis (CAPD) catheter insertion- Schlendinger/ Seldinger method,4025,3500,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,Sustained low efficiency haemodialysis / hemodialysis,1438,1250,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,Continuous Veno venous/Arteriovenous Haemofilteration /Hemofilteration,2588,2250,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,Haemodialysis / Hemodialysis for Sero negative cases,1610,1400,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,Haemodialysis / Hemodialysis for Sero Positive cases,1898,1650,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,Acute Peritoneal Dialysis,1668,1450,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,Fistulogram for Arteriovenous Fistula,2875,2500,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,35,Ultrasound guided kidney Biopsy,978,850,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,Fistula stenosis dilation,3450,3000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,Slow continuous Ultrafilteration,2875,2500,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,Percutaneous Nephrolithotomy (PCNL) - Unilateral,23000,20000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,Percutaneous Nephrolithotomy (PCNL) - Bilateral,28750,25000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,Endoscopic Bulking agent Inject,5175,4500,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,Testicular Biopsy,2248,1955,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,Radical Nephrectomy -Open,19838,17250,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,Radical Nephrectomy -Lap/Endoscopic,23805,20700,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,Radical Nephrectomy plus IV thrombus,26450,23000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,Radical Nephrectomy plus IV thrombus plus cardiac bypass.,26450,23000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,Vesicovaginal Fistula (VVF) Repair (Open),18400,16000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,Vesicovaginal Fistula (VVF) Repair (Laparoscopic),25300,22000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,Radical Cystectomy -Ileal conduit,19550,17000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,Radical Cystectomy - continent diversion.,17250,15000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,Radical Cystectomy – Neo bladder,21275,18500,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,Nephrectomy Simple -Open,11585,10074,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,Nephrectomy Simple-lap/Endoscopic,14482,12593,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,Nephrostomy -Open,11500,10000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,Nephrostomy -Lap/Endoscopic,12310,10704,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,Ureteric Reimplant for Megaureter/Vesicoureteric reflux/ ureterocele (open),12068,10494,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,Ureteric Reimplant for Megaureter/Vesicoureteric reflux/ ureterocele (Laparoscopic),12068,10494,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,Partial Cystectomy,15870,13800,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,Transurethral Resection of Prostate (TURP) & Transurethral Resection of Bladder Tumour (TURBT),19838,17250,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,Transurethral Resection of Prostate (TURP) with Cystolithotripsy,19550,17000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,36,Closure of Urethral Fistula,12650,11000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,Orchidopexy - Unilateral -Open,11347,9867,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,Orchidopexy - Unilateral- Lap/Endoscopic,14184,12334,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,Orchidopexy - Bilateral -Open,14124,12282,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,Orchidopexy - Bilateral -Lap/Endoscopic,16675,14500,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,Cystolithotomy -Suprapubic,11241,9775,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,Endoscopic Removal of Stone in Bladder,3968,3450,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,Resection Bladder Neck Endoscopic /Bladder neck incision/transurethral incision on prostrate,12564,10925,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,Ureteroscopic Surgery,11903,10350,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,Urethroplasty 1st Stage,12564,10925,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,Scrotal Exploration,9839,8556,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,Perineal Urethrostomy,5422,4715,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,Dilatation of Stricture Urethra under G.A.,2300,2000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,Dilatation of Stricture Urethra under LA,1984,1725,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,Laparoscopic Nephrectomy (Select CGHS rate Code 508 for approved rate),38353,33350,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,Laparoscopic partial Nephrectomy,11500,10000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,Laparoscopic pyelolithotomy,14548,12650,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,Laparoscopic Pyeloplasty,11241,9775,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,Laparoscopic surgery for Renal cyst,11241,9775,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,Laparoscopic ureterolithotomy,13225,11500,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,Laparoscopic Nephroureterectomy,15209,13225,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,Extracorporeal Shock Wave Lithotripsy (ESWL),22483,19550,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,Uroflow Study (Uroflometry),518,450,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,Urodynamic Study (Cystometry),552,480,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,37,Cystoscopy with Retrograde Catheter -Unilateral /RGP,3223,2803,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,Cystoscopy with Retrograde Catheter - Bilateral /RGP,5376,4675,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,Cystoscopy with Bladder Biopsy (Cold Cup Biopsy),3888,3381,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,Voiding-cysto-urethrogram and retrograde urethrogram (Nephrostogram),476,414,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,Radical prostatectomy-Open,20499,17825,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,Radical prostatectomy-Laparoscopic,23144,20125,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,Radical prostatectomy- Robotic (Robotic Partial Nephrectomy),23144,20125,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,Holmium YAG Prostate Surgery,19838,17250,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,Holmium YAG Optical Internal Urethrotomy (OIU),5290,4600,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,Holmium YAG Core through internal Urethrotomy,19838,17250,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,Holmium YAG Stone Lithotripsy,11730,10200,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,Green Light laser for prostate,19838,17250,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,Retrograde Intrarenal Surgery (RIRS)/ Flexible Ureteroscopy,7820,6800,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,Microscopic Vaso-Epididymal Anastomosis (VEA)/ Vasovasostomy (reversal of vasectomy for Infertility treatment) (Select CGHS rate code 799,15525,13500,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,Cystoscopic Botulinum Toxin Injection ( Over active bladder/ Neurogenic bladder),7820,6800,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,Peyronie’s disease – Plaque excision with grafting,3910,3400,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,High Intensity Focus Ultrasound (HIFU) (Robotic) for Carcinoma prostrate and renal cell carcinoma,5290,4600,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,Prosthetic surgery for urinary incontinence,2645,2300,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,Transrectal Ultrasound (TRUS) guided prostate biopsy,661,575,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,Ultrasound Guided Percutaneous Nephrostomy (PCN),828,720,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,Other Major Surgery-Nephrology and Urology,17250,15000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,Other Minor Surgery-Nephrology and Urology,7820,6800,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,Craniotomy and Evacuation of Haematoma - Subdural,58322,50715,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,Craniotomy and Evacuation of Haematoma - Extradural,57500,50000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,38,Evacuation /Excision of Brain Abscess by craniotomy,46000,40000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,Excision of Lobe (Frontal Temporal Cerebellum etc.),47150,41000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,Excision of Brain Tumours -Supratentorial,44991,39123,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,Excision of Brain Tumours -Infratentorial,51750,45000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,Surgery of spinal Cord Tumours,51750,45000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,Twist Drill Craniostomy,4888,4250,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,Subdural Tapping,2824,2456,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,Ventricular Tapping,3412,2967,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,Abscess Tapping,3306,2875,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,Placement of Intracranial pressure (ICP) Monitor,3306,2875,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,Skull Traction Application,2645,2300,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,Lumbar Pressure Monitoring,4888,4250,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,Vascular Malformations,25300,22000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,Meningo Encephalocoele excision and repair,17250,15000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,Meningomyelocoele Repair,28744,24995,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,CSF Rhinorrhoea Repair,33063,28750,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,Cranioplasty,27773,24150,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,Anterior Cervical Discectomy,19090,16600,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,Brachial Plexus Exploration and neurotization,17854,15525,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,Median Nerve Decompression,16100,14000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,Peripheral Nerve Surgery – Major,19838,17250,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,Peripheral Nerve Surgery Minor,9522,8280,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,Ventriculoatrial /Ventriculoperitoneal Shunt,13357,11615,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,39,Nerve Biopsy,7935,6900,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,40,Brain Biopsy,6679,5808,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,40,Anterior Cervical Spine Surgery with fusion,37030,32200,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,40,Anterio Lateral Decompression of spine,33063,28750,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,40,Brain Mapping,963,837,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,40,Cervical or Dorsal or Lumbar Laminectomy,26450,23000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,40,Combined Trans-oral Surgery & Craniovertebral (CV) Junction Fusion,39675,34500,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,40,Craniovertebral Junction (CVJ) Fusion procedures,34500,30000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,40,Depressed Fracture Elevation,28750,25000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,40,Lumbar Discectomy,31740,27600,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,40,Endarterectomy (Carotid),23000,20000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,40,Radiofrequency (RF) Lesion for Trigeminal Neuralgia,13225,11500,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,40,Spasticity Surgery -,45626,39675,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,40,Spinal Fusion Procedure,34500,30000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,40,Spinal Intra Medullary Tumours,39675,34500,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,40,Spinal Bifida Surgery Major,21821,18975,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,40,Spinal Bifida Surgery Minor,17250,15000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,40,Stereotaxic Procedures- biopsy/aspiration of cyst,26450,23000,,,,pdfplumber,False,clean
Trivandrum,17062025170805_CGHS-Rate-2024--Thiruvananthapuram.pdf,40,Trans Sphenoidal Surgery,34500,30000,,,,pdfplumber,False,clean
