extraction_method,city_folder,source_pdf,source_page,extracted_table_index,raw_text_line,procedure_name,nabh_rate,non_nabh_rate,cghs_rate,rate_type,remarks,extraction_confidence,needs_manual_review
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,Smear for Malaria parasite,47,41,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,Bleeding Time,40,35,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,Osmotic fragility Test,58,50,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,Bone Marrow Smear Examination,81,70,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,Bone Marrow Smear Examination with iron stain,288,250,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,Bone Marrow Smear Examination and cytochemistry,506,440,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,Activated partial ThromboplastinTime (APTT),117,102,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,Rapid test for malaria(card test),51,44,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,WBC cytochemistry for leukemia -Complete panel,127,110,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,"Bleeding Disorder panel- PT, APTT, Thrombin Time Fibrinogen, D-Dimer/ Fibrinogen Degradation Products (FDP)",460,400,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,Factor Assays-Factor VIII,828,720,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,Factor Assays-Factor IX,782,680,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,Platelet Function test,58,50,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,"Tests for hypercoagulable states- Protein C, Protein S, Antithrombin",460,400,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,Tests for lupus anticoagulant,173,150,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,"Tests for Antiphospholipid antibody IgG, IgM (for cardiolipin and B2 Glycoprotein 1)",575,500,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,Thalassemia studies (Red Cell indices and Hb HPLC),644,560,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,Tests for Sickling / Hb HPLC),89,77,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,LABORATORY MEDICINE / BLOOD BANK,NABH / NABL,Non- NABH /,,,Remarks,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,,Rates in Rupee,Non- NABL Rates,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,,,in,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,,,Rupee,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,Blood Group & RH Type,35,30,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,Cross match,58,50,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,Coomb’s Test Direct,104,90,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,Coomb’s Test Indirect,115,100,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,3 cell panel- antibody screening for pregnant female,200,170,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,11 cells panel for antibody identification,200,170,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,Hepatitis B surface antigen (HBsAg),120,102,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,Hepatitis C virus (HCV),150,128,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,Human immunodeficiency virus- HIV I and II,173,150,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,Venereal Disease Research Laboratory test (VDRL),50,43,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,RH Antibody titer,92,80,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,Platelet Concentrate,64,56,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,Random Donor Platelet(RDP)- (Select CGHS rate Code 1828 for approved rate),See code 1830,See code 1830,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,Single Donor Platelet (SDP- Apheresis)- (Select CGHS rate Code 1830 for approved rate),See code 1830,See code 1830,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,Routine-H & E,104,90,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,special stain,75,65,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,1,,Immunohistochemistry(IHC),863,750,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,Histopathology Examination (HPE) Frozen section,897,780,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,Histopathology Examination (HPE) Paraffin section,394,343,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,LABORATORY MEDICINE / CYTOLOGY,NABH / NABL,Non- NABH /,,,Remarks,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,,Rates in Rupee,Non- NABL Rates,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,,,in,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,,,Rupee,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,Pap Smear,173,150,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,Body fluid for Malignant cells,173,150,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,Fine Needle Aspiration Cytology (FNAC),230,200,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,NAME OF INVESTIGATION / FLOW,NABH / NABL,Non- NABH /,,,Remarks,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,CYTOMETRY,Rates in Rupee,Non- NABL Rates,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,,,in,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,,,Rupee,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,Leukemia panel /Lymphoma panel,1766,1536,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,"Paroxysmal Nocturnal Hemoglobinuria (PNH) Panel- CD55,CD59",1150,1000,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,LABORATORY MEDICINE / CYTOGENETIC STUDIES,NABH / NABL Rates in Rupee,Non- NABH / Non- NABL Rates in Rupee,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,Karyotyping (Select CGHS rate code 677 for approved rate),See code 677,See code 677,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,Fluorescent in situ hybridization (FISH),575,500,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,LABORATORY MEDICINE / BIO-CHEMISTRY,NABH / NABL,Non- NABH /,,,Remarks,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,,Rates in Rupee,Non- NABL Rates,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,,,in,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,,,Rupee,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,Blood Glucose Random / Blood Glucose Fasting / Blood Glucose PP,28,24,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,"24 hrs urine for Proteins,Sodium, creatinine",58,50,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,Blood Urea Nitrogen (BUN) / Urea,62,54,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,Serum Creatinine,63,55,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,Urine Bile Pigment and Salt,29,25,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,Urine Urobilinogen,23,20,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,Urine Ketones,35,30,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,Urine Occult Blood,40,35,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,Urine total proteins,21,18,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,Rheumatoid Factor / Rh Factor test,115,100,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,Bence Jones protein,54,47,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,Serum Uric Acid,63,55,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,Serum Bilirubin total & direct,92,80,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,Serum Iron,104,90,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,C reactive Protein (CRP),115,100,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,C reactive Protein (CRP) Quantitative,184,160,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,"Body fluid (CSF/Ascitic Fluid etc.)Sugar, Protein etc.",104,90,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,Albumin.,21,18,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,Creatinine clearance,92,80,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,Serum Cholesterol,71,62,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,Total Iron Binding Capacity (TIBC),92,80,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,Glucose (Fasting & PP),54,47,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,Serum Calcium –Total,69,60,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,Serum Calcium –Ionic,51,44,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,Serum Phosphorus,69,60,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,Total Protein Albumin/Globulin ratio (A/G Ratio),58,50,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,Immunoglobulin G (IgG),288,250,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,Immunoglobulin M(IgM),288,250,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,1,,Immunoglobulin A(IgA),288,250,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Antinuclear antibody (ANA),230,200,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Anti-double stranded DNA (anti-dsDNA),403,350,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Serum glutamic pyruvic transaminase (SGPT) / Alanine Aminotransferase (ALT),63,55,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Serum Glutamic oxaloacetic transaminase (SGOT) / Aspartate Aminotransferase (AST),63,55,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Serum amylase,135,117,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Serum Lipase,150,130,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Serum Lactate,83,72,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Serum Magnesium,115,100,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Serum Sodium,58,50,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Serum Potassium,58,50,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Serum Ammonia,115,100,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Anemia Profile,240,204,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Serum Testosterone,173,150,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Imprint Smear From Endoscopy,276,240,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Triglycerides,86,75,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Glucose Tolerance Test (GTT),104,90,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Triple Marker.,920,800,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Creatine Phosphokinase (CPK)/Creatine Kinase (CK),115,100,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Foetal Haemoglobin (HbF),100,85,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Prothrombin Time (PT)/ International normalized ratio (INR),127,110,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Lactate dehydrogenase (LDH),115,100,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Alkaline Phosphatase,69,60,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Acid Phosphatase,90,78,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,CPK MB/CK MB,219,190,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,CK MB Mass/CPK MB Mass,161,140,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Troponin I,115,100,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Troponin T,690,600,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Glucose-6-Phosphate Dehydrogenase (G6PD),115,100,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Lithium.,150,130,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Dilantin (phenytoin).,460,400,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Carbamazepine.,460,400,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Valproic acid.,345,300,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Ferritin (Select CGHS rate code 1517 for approved rate),See code 1517,See code 1517,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Blood gas analysis / Arterial Blood Gas (ABG),138,120,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Blood gas analysis / Arterial Blood Gas (ABG) with electrolytes,529,460,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Urine pregnancy test,75,65,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Tests for Antiphospholipid antibodies syndrome.,322,280,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Glycosylated Haemoglobin (HbA1c),150,130,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Haemoglobin Electrophoresis/ Hb HPLC (Select CGHS rate,See code 1417,See code 1417,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Kidney Function Test (KFT),259,225,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Liver Function Test (LFT),259,225,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,"Lipid Profile. (Total cholesterol, LDL, HDL, Triglycerides)",230,200,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,LABORATORY INVESTIGAION NUTRITIONAL,NABH / NABL,Non- NABH /,,,Remarks,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,MARKERS,Rates in Rupee,Non- NABL Rates,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,,,in,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,,,Rupee,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Serum Iron,104,90,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,1,,Total Iron Binding Capacity (Select CGHS rate code 1464,See code 1464,See code 1464,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,1,,Serum Ferritin,115,100,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,1,,Vitamin B12 assay.,288,250,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,1,,Folic Acid assay.,345,300,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,1,,"Extended Lipid Profile. (Total cholesterol, LDL, HDL, Triglycerides Apo A1,Apo B,Lp (a) )",684,595,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,1,,Apolipoprotein A1 (ApoA1),230,200,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,1,,Apolipoprotein B (Apo B),229,199,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,1,,Lipoprotein A / Lp A,512,445,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,1,,"CD 3,4 and 8 counts",200,170,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,1,,"CD 3,4 and 8 percentage",200,170,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,1,,Low density lipoprotein (LDL),71,62,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,1,,Homocysteine.,460,400,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,1,,Haemoglobin (Hb) Electrophoresis/ (Select CGHS rate code 1417 for approved rate),See code 1417,See code 1417,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,1,,Serum Electrophoresis,253,220,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,1,,Fibrinogen.,190,165,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,1,,Chloride.,69,60,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,1,,Magnesium.,173,150,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,1,,Gamma-Glutamyl Transpeptidase (GGTP),104,90,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,1,,Lipase.,275,239,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,1,,Fructosamine.,230,200,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,1,,Beta 2 microglobulin (B2M) /β2 microglobulin,104,90,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,1,,Catecholamines,1208,1050,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,1,,Creatinine clearance (Select CGHS Rate Code 1462),See Code 1462,See Code 1462,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,1,,INVESTIGATIONS/ TUMOUR MARKERS,NABH / NABL,Non- NABH /,,,Remarks,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,1,,,Rates in Rupee,,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,1,,,,Non- NABL Rates,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,1,,,,in Rupee,,,,0.95,False
pdfplumber,Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,1,,Prostate Specific antigen (PSA)- Total.,359,312,,,,0.95,False
