Sno,Hospital Id,Hospital Name,State,District,,,,Hospital Contact,Specialities Selected,Hospital Type,Empanelment Type,Submitted Date,Status Updated Date,Application Status,OnBoarded For Convergence Scheme,Upgraded Specialities,Current Specialities
1000,HOSP36G161388,PHC-Kotakonda,TELANGANA,MAHABUBNAGAR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1001,HOSP36G161389,PHC-Narwa,TELANGANA,MAHABUBNAGAR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1002,HOSP36G161390,PHC-PASRA,TELANGANA,JAYASHANKAR BHUPALAPALLY,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1003,HOSP36G161391,PHC-PERURU,TELANGANA,JAYASHANKAR BHUPALAPALLY,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1004,HOSP36G161392,PHC-Pulimamidi,TELANGANA,MAHABUBNAGAR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1005,HOSP36G161393,PHC-RAINIGUDEM,TELANGANA,JAYASHANKAR BHUPALAPALLY,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1006,HOSP36G161394,PHC-TADVAI,TELANGANA,JAYASHANKAR BHUPALAPALLY,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1007,HOSP36G161395,PHC-Utkoor,TELANGANA,MAHABUBNAGAR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1008,HOSP36G161396,PHC-VENKATAPUR,TELANGANA,JAYASHANKAR BHUPALAPALLY,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1009,HOSP36G162118,PHC-MANGAPETA,TELANGANA,JAYASHANKAR BHUPALAPALLY,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1010,HOSP36G162119,PHC-ROYYURU,TELANGANA,JAYASHANKAR BHUPALAPALLY,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1011,HOSP36G162121,PHC-WAZEEDU,TELANGANA,JAYASHANKAR BHUPALAPALLY,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1012,HOSP36G183735,ALL INDIA INSTITUTE OF MEDICAL SCIENCES,TELANGANA,YADADRI BHUVANAGIRI,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1013,HOSP36G183738,COMMUNITY HEALTH CENTRE KOSGI,TELANGANA,Narayanpet,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1014,HOSP36G205615,Cantonment General Hospital-Bollaram,TELANGANA,MEDCHAL MALKAJGIRI,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1015,HOSP36G212228,Area Hospital - Alampur,TELANGANA,JOGULAMBA GADWAL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1016,HOSP36G212458,Eye Care Hyderabad,TELANGANA,HYDERABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1017,HOSP36G212572,ESIC MEDICAL COLLEGE AND HOSPITAL,TELANGANA,HYDERABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1018,HOSP36P125945,AAYUSH NRI LEPL HEALTHCARE PVT LTD,TELANGANA,HYDERABAD,,,,9494056597,",CP,MC,MG,OC,SB,SG,SN,SO,SU,SV,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"CP, MC, MG, OC, SB, SG, SN, SO, SU, SV"
1019,HOSP36P125950,DR AGARWAL S EYE HOSPITAL - PANJAGUTTA,TELANGANA,HYDERABAD,,,,7702355562,"S3,",,Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,NA,S3
1020,HOSP36P125951,DR AGARWALS EYE HOSPITAL- NELLORE,TELANGANA,HYDERABAD,,,,9573518435,"SE,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,NA,SE
1021,HOSP36P125953,DR. AGARWALS EYE HOSPITAL- GUNTUR,TELANGANA,HYDERABAD,,,,7019884511,"SE,",,Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,NA,SE
1022,HOSP36P125955,HARNI DENTAL/HARNI HEALTH CARE,TELANGANA,HYDERABAD,,,,7207411122,"S16,",,Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,NA,S16
1023,HOSP36P125959,BASAVATARAKAM INDO AMERICAN CANCER HOSPITAL & RESEARCH INSTITUTE,TELANGANA,HYDERABAD,,,,7731948885,"M5,M6,S15,",Private(Not For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,NA,"M5, M6, S15"
1024,HOSP36P125965,NETHRA EYE INSTITUTE (A UNIT OF SOWRYA HOSPITALS),TELANGANA,HYDERABAD,,,,9989570052,"SE,",,Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,NA,SE
1025,HOSP36P125968,PACE HOSPITAL,TELANGANA,HYDERABAD,,,,8919550187,",BM,CP,MG,MO,OC,SB,SG,SL,SM,SN,SO,SP,SU,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"BM, CP, MG, MO, OC, SB, SG, SL, SM, SN, SO, SP, SU"
1026,HOSP36P125975,SRIKARA HOSPITAL,TELANGANA,HYDERABAD,,,,8886755004,"M1,M1,M2,S8,M1,M7,M1,S7,M5,S1,S10,S11,S12,S13,S15,S2,S4,S5,S6,S8,S9,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M2, S8, M7, S7, M5, S1, S10, S11, S12, S13, S15, S2, S4, S5, S6, S9"
1027,HOSP36P126200,ANAND EYE INSTITUTE PVT LTD,TELANGANA,HYDERABAD,,,,9989658625,"S3,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,S3
1028,HOSP36P126202,DR ANUS DENTAL CARE,TELANGANA,HYDERABAD,,,,7569999199,"S16,",,Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,NA,S16
1029,HOSP36P126204,HIMAGIRI HOSPITALS PVT LTD,TELANGANA,HYDERABAD,,,,8179854240,"M1,M1,M7,M1,S7,S1,S10,S11,S2,S4,S5,S6,S7,S8,S9,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,NA,"M1, M7, S7, S1, S10, S11, S2, S4, S5, S6, S8, S9"
1030,HOSP36P126207,SRI MAHALAXMI MAXIVISION EYE HOSPITAL PVT LTD,TELANGANA,RANGA REDDY,,,,9133444039,"S3,",,Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,No,"SE,","S3, SE"
1031,HOSP36P126344,INDUS HOSPITALS (UNIT OF VASUGAN MEDICALS SPECIALI,TELANGANA,HYDERABAD,,,,9848019164,"M1,M1,M2,S8,M1,M7,M1,S7,M2,M3,M4,M5,S12,S13,S15,S5,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,NA,"M1, M2, S8, M7, S7, M3, M4, M5, S12, S13, S15, S5"
1032,HOSP36P126346,SAI JYOTHI EYE INSTITUTE-MARREDPALLY,TELANGANA,HYDERABAD,,,,9885535111,"S3,",,Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,NA,S3
1033,HOSP36P126347,SAI SANJEEVINI HOSPITALS,TELANGANA,RANGA REDDY,,,,9248045089,"M1,M1,M2,S8,M1,M7,M1,S7,M5,S1,S10,S11,S2,S5,S6,S7,S8,S9,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,NA,"M1, M2, S8, M7, S7, M5, S1, S10, S11, S2, S5, S6, S9"
1034,HOSP36P126348,SECUNDERABAD DIAGNOSTIC & RESEARCH CENTRE,TELANGANA,HYDERABAD,,,,9866667912,NA,,Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1035,HOSP36P126349,TESLA DIAGNOSTICS,TELANGANA,HYDERABAD,,,,8919896946,NA,,Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,NA,-NA-
1036,HOSP36P126350,VIJAYA DIAGNOSTICS CENTRE PVT LTD,TELANGANA,HYDERABAD,,,,8008102271,NA,,Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,NA,-NA-
1037,HOSP36P126498,KIMS HOSPITAL ENTERPRISES PVT LTD,TELANGANA,HYDERABAD,,,,9700063640,"M1,M1,M2,S8,M1,M7,M1,S7,M2,M3,S1,S12,S13,S14,S2,S3,S4,S5,S7,S8,S9,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M2, S8, M7, S7, M3, S1, S12, S13, S14, S2, S3, S4, S5, S9"
1038,HOSP36P126503,SOLIS EYE CARE HOSPITALS PVT LTD,TELANGANA,HYDERABAD,,,,9515999402,"S3,",,Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,S3
1039,HOSP36P126506,SRI SHANKARA NETHRALAYA,TELANGANA,HYDERABAD,,,,7673934444,"SE,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,SE
1040,HOSP36P126508,NEO VISION EYE CARE AND LASER CENTRE PVT LTD,TELANGANA,HYDERABAD,,,,9381846266,"S3,",,Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,S3
1041,HOSP36P126691,MEDIVISTA EYE CARE CENTRE(UNIT OF SUDHA HOSPITAL),TELANGANA,HYDERABAD,,,,9121432012,"S3,",,Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,"SE,","S3, SE"
1042,HOSP36P126693,USHA MULLAPUDI CARDIAC CENTRE,TELANGANA,HYDERABAD,,,,9963027831,"S12,S13,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,NA,"S12, S13"
1043,HOSP36P126694,VINN HOSPITAL (UNIT OF VINN HEALTH CARE PVT. LTD),TELANGANA,HYDERABAD,,,,9100099382,"M1,M1,M2,S8,M1,M7,M1,S7,S1,S12,S13,S14,S2,S4,S5,S7,S8,S9,",Private(Not For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M2, S8, M7, S7, S1, S12, S13, S14, S2, S4, S5, S9"
1044,HOSP36P126850,OMEGA HOSPITALS,TELANGANA,HYDERABAD,,,,9160900049,"M1,M2,S8,M5,M6,S15,S5,S8,S9,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,NA,"M1, M2, S8, M5, M6, S15, S5, S9"
1045,HOSP36P126852,SATHYA DIAGNOSTIC CENTRE,TELANGANA,HYDERABAD,,,,7306941009,NA,,Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
1046,HOSP36P127046,PUSHPAGIRI EYE INSTITUTE,TELANGANA,HYDERABAD,,,,8688820131,"S3,",,Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,S3
1047,HOSP36P127048,MEDIVISION EYE AND HEALTHCARE CENTRE PVT LTD,TELANGANA,HYDERABAD,,,,9000180036,"SE,",,Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,NA,SE
1048,HOSP36P127049,ARAVIND EYE HOSPITAL PRIVATE LIMITED,TELANGANA,HYDERABAD,,,,9390069495,"SE,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,NA,SE
1049,HOSP36P127672,CENTRE FOR SIGHT HYDERABAD A UNIT OF NEW DELHI CENTRE FOR SIGHT LTD.,TELANGANA,HYDERABAD,,,,9810423972,"S3,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,NA,S3
1050,HOSP36P127673,CENTRE FOR SIGHT KUKATPALLY A UNIT OF NEW DELHI CENTRE FOR SIGHT LTD.,TELANGANA,HYDERABAD,,,,9810423972,"S3,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,NA,S3
1051,HOSP36P127688,NEORETINA EYECARE INSTITUTE,TELANGANA,HYDERABAD,,,,9810423972,"S3,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,NA,S3
1052,HOSP36P127866,KRISHNA INSTITUTE OF MEDICAL SCIENCES LTD,TELANGANA,HYDERABAD,,,,9866079847,"M1,M2,S8,M1,M7,M1,S7,M2,M3,M5,M6,S1,S12,S13,S14,S15,S2,S3,S4,S5,S6,S7,S8,S9,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M2, S8, M7, S7, M3, M5, M6, S1, S12, S13, S14, S15, S2, S3, S4, S5, S6, S9"
1053,HOSP36P127902,MAXIVISION EYE HOSPITALS PRIVATE LIMITED,TELANGANA,HYDERABAD,,,,9390035948,"S3,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,S3
1054,HOSP36P127923,CARE HOSPITALS HITECH CITY,TELANGANA,HYDERABAD,,,,8790977022,"M1,M2,S8,M1,M7,M1,S7,M5,M6,S12,S13,S15,S2,S5,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M2, S8, M7, S7, M5, M6, S12, S13, S15, S2, S5"
1055,HOSP36P127924,GURUNANK CARE HOSPITAL MUSHEERABAD,TELANGANA,HYDERABAD,,,,9154710023,"M1,M1,M2,S8,M1,M7,M1,S7,S1,S12,S13,S2,S4,S5,S7,S8,S9,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,NA,"M1, M2, S8, M7, S7, S1, S12, S13, S2, S4, S5, S9"
1056,HOSP36P127946,Continental Hospitals Private Limited ,TELANGANA,HYDERABAD,,,,8498094457,"M1,M1,M2,S8,M1,M7,M1,S7,M2,M4,M5,M6,S1,S12,S13,S15,S5,S6,S7,S8,S9,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M2, S8, M7, S7, M4, M5, M6, S1, S12, S13, S15, S5, S6, S9"
1057,HOSP36P127952,KAMINENI HOSPIALS PVT LTD,TELANGANA,RANGA REDDY,,,,9490294942,"M1,M1,M2,S8,M1,M7,M1,S7,M2,M3,M4,M5,M6,S1,S10,S11,S12,S13,S14,S15,S16,S2,S3,S4,S5,S6,S7,S8,S9,",Private(Not For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,NA,"M1, M2, S8, M7, S7, M3, M4, M5, M6, S1, S10, S11, S12, S13, S14, S15, S16, S2, S3, S4, S5, S6, S9"
1058,HOSP36P127956,ADITYA HOSPITAL,TELANGANA,HYDERABAD,,,,9390996345,"M1,M1,M2,S8,M1,M7,M1,S7,M2,M3,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,",CP,MG,MN,MP,OC,SU,","M1, M2, S8, M7, S7, M3, CP, MG, MN, MP, OC, SU"
1059,HOSP36P128133,CITIZENS SPECIALTY HOSPITAL,TELANGANA,HYDERABAD,,,,9154242194,"M1,M1,M2,S8,M1,M7,M1,S7,M2,S1,S12,S13,S2,S4,S5,S7,S8,S9,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,"M5,M6,S15,","M1, M2, S8, M7, S7, S1, S12, S13, S2, S4, S5, S9, M5, M6, S15"
1060,HOSP36P128258,SREE NETRALAYA EYE HOSPITAL AND LASER CENTRE PVT LTD,TELANGANA,RANGA REDDY,,,,9441957557,"S3,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,NA,S3
1061,HOSP36P128288,CARE Hospitals Nampally,TELANGANA,HYDERABAD,,,,8008020987,"M1,M1,M2,S8,M1,M7,M1,S7,M5,S1,S12,S13,S15,S2,S4,S5,S6,S7,S8,S9,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M2, S8, M7, S7, M5, S1, S12, S13, S15, S2, S4, S5, S6, S9"
1062,HOSP36P128304,THE DECCAN HOSPITAL,TELANGANA,HYDERABAD,,,,8688316669,"M1,M1,M2,S8,M1,M7,M1,S7,S1,S10,S11,S2,S5,S6,S7,S8,S9,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M2, S8, M7, S7, S1, S10, S11, S2, S5, S6, S9"
1063,HOSP36P128891,MALLAREDDY NARAYANA MULTISPECIALITY HOSPITAL,TELANGANA,MEDCHAL MALKAJGIRI,,,,8886641480,"M1,M1,M2,S8,M1,M7,M1,S7,M2,M3,M4,M5,M6,S1,S10,S11,S12,S13,S14,S15,S16,S2,S3,S4,S5,S6,S7,S8,S9,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,NA,"M1, M2, S8, M7, S7, M3, M4, M5, M6, S1, S10, S11, S12, S13, S14, S15, S16, S2, S3, S4, S5, S6, S9"
1064,HOSP36P128930,Srikara Hospitals Miyapur,TELANGANA,HYDERABAD,,,,7989147870,"M1,M1,M2,S8,M1,M7,M1,S7,M5,S1,S10,S11,S12,S13,S16,S2,S4,S5,S6,S8,S9,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M2, S8, M7, S7, M5, S1, S10, S11, S12, S13, S16, S2, S4, S5, S6, S9"
1065,HOSP36P129211,Care Hospital Banjara Hills,TELANGANA,HYDERABAD,,,,8008277508,"M1,M1,M2,S8,M1,M7,M1,S7,M2,M3,M4,M5,S1,S10,S11,S12,S13,S14,S15,S16,S2,S3,S4,S5,S6,S7,S8,S9,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M2, S8, M7, S7, M3, M4, M5, S1, S10, S11, S12, S13, S14, S15, S16, S2, S3, S4, S5, S6, S9"
1066,HOSP36P129356,kims sunshine hospitals,TELANGANA,HYDERABAD,,,,8008723535,"M1,M1,M2,S8,M1,M7,M1,S7,S1,S12,S13,S2,S5,S6,S7,S8,S9,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,No,",CP,MC,MG,MO,OC,SB,SG,SN,SP,SU,SV,","M1, M2, S8, M7, S7, S1, S12, S13, S2, S5, S6, S9, CP, MC, MG, MO, OC, SB, SG, SN, SP, SU, SV"
1067,HOSP36P129373,Renova Neelima Hospital,TELANGANA,HYDERABAD,,,,9000230724,"M1,M1,M2,S8,M1,M7,M1,S7,M2,S1,S4,S5,S8,S9,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,NA,"M1, M2, S8, M7, S7, S1, S4, S5, S9"
1068,HOSP36P129442,Aster Prime Hospital A Unit of Sri Sainatha Multispeciality Hospitals Private Limited ,TELANGANA,HYDERABAD,,,,9666602871,",BM,CP,MC,MG,OC,SB,SE,SG,SL,SN,SO,SP,SU,SV,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,NA,"BM, CP, MC, MG, OC, SB, SE, SG, SL, SN, SO, SP, SU, SV"
1069,HOSP36P129461,VIRINCHI HOSPITALS (A UNIT OF VIRINCHI HEALTH CARE PRIVATE LIMITED),TELANGANA,HYDERABAD,,,,9063542247,"M1,M1,M7,M1,S7,M2,M5,S1,S10,S11,S12,S13,S15,S16,S2,S3,S4,S5,S6,S8,S9,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, S7, M2, M5, S1, S10, S11, S12, S13, S15, S16, S2, S3, S4, S5, S6, S8, S9"
1070,HOSP36P129770,SATHYA KIDNEY CENTRE & SUPER SPECIALITY HOSPITALS,TELANGANA,HYDERABAD,,,,9398290661,"M1,M7,M1,S7,S1,S2,S5,S7,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, S7, S1, S2, S5"
1071,HOSP36P129791,Padmaja hospital,TELANGANA,HYDERABAD,,,,7288803555,"M1,M2,S8,M1,M7,M2,S1,S4,S5,S6,S8,S9,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,NA,"M1, M2, S8, M7, S1, S4, S5, S6, S9"
1072,HOSP36P129872,Sai Vani Superspecialty Hospital ,TELANGANA,HYDERABAD,,,,8801260817,"M1,M7,S1,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, S1"
1073,HOSP36P129884,WIN VISION EYE HOSPITAL,TELANGANA,HYDERABAD,,,,9912018333,"SE,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,NA,SE
1074,HOSP36P129890,GEMCARE PULOMI HOSPITALS (A UNIT OF GEMCARE HOSPITALS PVT LTD),TELANGANA,HYDERABAD,,,,7780405050,"M1,M1,M2,S8,M1,M7,M1,S7,M2,S1,S10,S11,S12,S13,S2,S4,S5,S6,S7,S8,S9,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,NA,"M1, M2, S8, M7, S7, S1, S10, S11, S12, S13, S2, S4, S5, S6, S9"
1075,HOSP36P129892,SMART VISION EYE SPECIALITIES PRIVATE LIMITED,TELANGANA,HYDERABAD,,,,7013976640,"S3,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,NA,S3
1076,HOSP36P129913,MEDICOVER HOSPITALS PRIVATE LIMITED A UNIT OF SAHRUDAYA HEALTH CARE PRIVATE LIMITED,TELANGANA,HYDERABAD,,,,8885594988,"M1,M1,M2,S8,M1,M7,M1,S7,M5,S1,S10,S11,S12,S13,S14,S15,S2,S4,S5,S6,S7,S8,S9,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,NA,"M1, M2, S8, M7, S7, M5, S1, S10, S11, S12, S13, S14, S15, S2, S4, S5, S6, S9"
1077,HOSP36P130039,REMEDY HOSPITALS A UNIT OF ALBHA HEALTH CARE PVT LTD,TELANGANA,HYDERABAD,,,,9966430302,"M1,M1,M2,S8,M1,M7,M1,S7,S1,S10,S11,S2,S4,S5,S6,S7,S8,S9,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,NA,"M1, M2, S8, M7, S7, S1, S10, S11, S2, S4, S5, S6, S9"
1078,HOSP36P130052,OZONE HOSPITALS,TELANGANA,RANGA REDDY,,,,9989247108,",CP,MC,MG,OC,SB,SG,SN,SO,SU,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,NA,"CP, MC, MG, OC, SB, SG, SN, SO, SU"
1079,HOSP36P130191,Swarup Eye Centre,TELANGANA,HYDERABAD,,,,9160899939,"S3,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,S3
1080,HOSP36P130199,Swarup Eye Centre,TELANGANA,HYDERABAD,,,,9160899939,"SE,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,SE
1081,HOSP36P130240,PRAGNA HOSPITAL,TELANGANA,HYDERABAD,,,,9848023967,"MN,MP,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"MN, MP"
1082,HOSP36P130242,OMNI HOSPITALS,TELANGANA,RANGA REDDY,,,,9491090024,"M1,M1,M2,S8,M1,M7,M1,S7,S1,S12,S13,S14,S2,S4,S5,S8,S9,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,",CP,MC,MG,OC,SO,SU,","M1, M2, S8, M7, S7, S1, S12, S13, S14, S2, S4, S5, S9, CP, MC, MG, OC, SO, SU"
1083,HOSP36P130294,AMERICAN ONCOLOGY INSTITUTE,TELANGANA,HYDERABAD,,,,9908437380,"M4,M5,M6,S15,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,NA,"M4, M5, M6, S15"
1084,HOSP36P130704,KAMINENI HEALTH SERVICES PVT LTD,TELANGANA,HYDERABAD,,,,9491060632,",BM,CP,MC,MG,MN,MO,MP,MR,OC,SB,SE,SG,SL,SM,SN,SO,SP,SS,SU,SV,",Private(Not For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,NA,"BM, CP, MC, MG, MN, MO, MP, MR, OC, SB, SE, SG, SL, SM, SN, SO, SP, SS, SU, SV"
1085,HOSP36P131964,BRISTLECONE HOSPITALS a unit of Virinchi Health Care Pvt Ltd,TELANGANA,RANGA REDDY,,,,9100957701,",CP,MC,MG,OC,SB,SG,SN,SO,SU,SV,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"CP, MC, MG, OC, SB, SG, SN, SO, SU, SV"
1086,HOSP36P132569,HIGH SIGHT SUPER SPECILAITY EYE HOSPITAL ,TELANGANA,HYDERABAD,,,,8790063668,"SE,",Private(For Profit),Only CGHS,-NA-,-NA-,Hospital Approved for Empanelment,Yes,NA,SE
1087,HOSP36P133264,Quality Care India Ltd Care Hospitals- Nampally,TELANGANA,HYDERABAD,,,,9849996576,"S12,S13,S5,S6,S7,S8,S9,",Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"S12, S13, S5, S6, S7, S8, S9"
1088,HOSP36P133265,Share Medical Care Mediciti Institute Of Medical Sciences- Medchal,TELANGANA,MEDCHAL MALKAJGIRI,,,,9848011220,"M1,M1,M2,S8,M1,M7,M2,S1,S10,S11,S12,S13,S14,S2,S3,S4,S5,S6,S7,S8,S9,",Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M2, S8, M7, S1, S10, S11, S12, S13, S14, S2, S3, S4, S5, S6, S7, S9"
1089,HOSP36P133266,"BASAVATARAKAM INDO AMERICAN CANCER HOSPITAL and RESEARCH INSTITUTE, Hyderabad",TELANGANA,HYDERABAD,,,,9848011421,"M4,M5,M6,S15,S7,S8,S9,",Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M4, M5, M6, S15, S7, S8, S9"
1090,HOSP36P133267,St.Anns Hospital,TELANGANA,WARANGAL URBAN,,,,9441166671,"M5,M6,S15,",Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M5, M6, S15"
1091,HOSP36P133268,Yashoda Hospitals,TELANGANA,HYDERABAD,,,,9866192695,"M5,M6,S13,S15,",Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M5, M6, S13, S15"
1092,HOSP36P133269,Yashoda Hospital Malakpet,TELANGANA,HYDERABAD,,,,9849522448,"M5,M6,S10,S11,S12,S13,S15,",Private(For Profit),PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M5, M6, S10, S11, S12, S13, S15"
