S.No,City,AD City Name,City ID,Hospital Name,Accreditation,Tier Type,Address,Facilities,Raw JSON
72,Ahmedabad,Ahmedabad,10,PANCHSHIL HOSPITAL AND STORES,NON NABH,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NON NABH"", ""hospName"": ""PANCHSHIL HOSPITAL AND STORES"", ""tierType"": ""TIER 1""}"
73,Ahmedabad,Ahmedabad,10,Paramount Chairty Trust,NON NABL,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NON NABL"", ""hospName"": ""Paramount Chairty Trust"", ""tierType"": ""TIER 1""}"
74,Ahmedabad,Ahmedabad,10,PARAMOUNT CHARITY TRUST,NON NABH,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NON NABH"", ""hospName"": ""PARAMOUNT CHARITY TRUST"", ""tierType"": ""TIER 1""}"
75,Ahmedabad,Ahmedabad,10,PAREKHS HOSPITAL,NABH,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NABH"", ""hospName"": ""PAREKHS HOSPITAL"", ""tierType"": ""TIER 1""}"
76,Ahmedabad,Ahmedabad,10,PAREKHS HOSPITAL,NABH,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NABH "", ""hospName"": ""PAREKHS HOSPITAL"", ""tierType"": ""TIER 1""}"
77,Ahmedabad,Ahmedabad,10,PAREKHS HOSPITAL PVT LTD,NABH,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NABH"", ""hospName"": ""PAREKHS HOSPITAL PVT LTD"", ""tierType"": ""TIER 1""}"
78,Ahmedabad,Ahmedabad,10,PARIKH HOSPITALS,NON NABH,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NON NABH"", ""hospName"": ""PARIKH HOSPITALS"", ""tierType"": ""TIER 1""}"
79,Ahmedabad,Ahmedabad,10,Pariseema multispeciality dental clinic,NABH,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NABH"", ""hospName"": ""Pariseema multispeciality dental clinic"", ""tierType"": ""TIER 1""}"
80,Ahmedabad,Ahmedabad,10,Parshwa Dental Clinic,NON NABH,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NON NABH"", ""hospName"": ""Parshwa Dental Clinic"", ""tierType"": ""TIER 1""}"
81,Ahmedabad,Ahmedabad,10,PARTH EYE HOSPITAL,NON NABH,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NON NABH"", ""hospName"": ""PARTH EYE HOSPITAL"", ""tierType"": ""TIER 1""}"
82,Ahmedabad,Ahmedabad,10,PEARL EYE HOSPITAL,NABH,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NABH"", ""hospName"": ""PEARL EYE HOSPITAL"", ""tierType"": ""TIER 1""}"
83,Ahmedabad,Ahmedabad,10,PIXEL DIAGNOSTICS,,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": """", ""hospName"": ""PIXEL DIAGNOSTICS"", ""tierType"": ""TIER 1""}"
84,Ahmedabad,Ahmedabad,10,PRANAYAM LUNG &. HEART INSTITUTE,NABH,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NABH"", ""hospName"": ""PRANAYAM LUNG &. HEART INSTITUTE"", ""tierType"": ""TIER 1""}"
85,Ahmedabad,Ahmedabad,10,PUSHYA MULTISPECIALITY HOSPITAL,NABH ENTRY LEVEL,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NABH ENTRY LEVEL"", ""hospName"": ""PUSHYA MULTISPECIALITY HOSPITAL"", ""tierType"": ""TIER 1""}"
86,Ahmedabad,Ahmedabad,10,RAGHUDEEP EYE CLINIC LLP,NABH,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NABH"", ""hospName"": ""RAGHUDEEP EYE CLINIC LLP"", ""tierType"": ""TIER 1""}"
87,Ahmedabad,Ahmedabad,10,RHYTHM HEART INSTITUTE,NABH,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NABH"", ""hospName"": ""RHYTHM HEART INSTITUTE"", ""tierType"": ""TIER 1""}"
88,Ahmedabad,Ahmedabad,10,Sal hospital and Medical Institute,NABH,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NABH"", ""hospName"": ""Sal hospital and Medical Institute"", ""tierType"": ""TIER 1""}"
89,Ahmedabad,Ahmedabad,10,SAL HOSPITAL AND MEDICAL INSTITUTE,NABH,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NABH"", ""hospName"": ""SAL HOSPITAL AND MEDICAL INSTITUTE"", ""tierType"": ""TIER 1""}"
90,Ahmedabad,Ahmedabad,10,Salvus Bioresearch Solutions,NABL,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NABL"", ""hospName"": ""Salvus Bioresearch Solutions"", ""tierType"": ""TIER 1""}"
91,Ahmedabad,Ahmedabad,10,SALVUS BIORESEARCH SOLUTIONS,NABL,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NABL"", ""hospName"": ""SALVUS BIORESEARCH SOLUTIONS"", ""tierType"": ""TIER 1""}"
92,Ahmedabad,Ahmedabad,10,Samved Orthopaedic Hospital,NABH,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NABH"", ""hospName"": ""Samved Orthopaedic Hospital"", ""tierType"": ""TIER 1""}"
93,Ahmedabad,Ahmedabad,10,sanjivani eye hospital,NABH,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NABH "", ""hospName"": ""sanjivani eye hospital"", ""tierType"": ""TIER 1""}"
94,Ahmedabad,Ahmedabad,10,SANJIVANI EYE HOSPITAL AND PHACO CENTRE,NABH,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NABH"", ""hospName"": ""SANJIVANI EYE HOSPITAL AND PHACO CENTRE"", ""tierType"": ""TIER 1""}"
95,Ahmedabad,Ahmedabad,10,Sanjivani Super Speciality Hospitals Pvt. Ltd.,NABH ENTRY LEVEL,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NABH ENTRY LEVEL"", ""hospName"": ""Sanjivani Super Speciality Hospitals Pvt. Ltd."", ""tierType"": ""TIER 1""}"
96,Ahmedabad,Ahmedabad,10,SANKALP EYE HOSPITAL AND RETINA CENTRE,NABH ENTRY LEVEL,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NABH ENTRY LEVEL"", ""hospName"": ""SANKALP EYE HOSPITAL AND RETINA CENTRE"", ""tierType"": ""TIER 1""}"
97,Ahmedabad,Ahmedabad,10,Satyam Hospital,NON NABH,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NON NABH"", ""hospName"": ""Satyam Hospital"", ""tierType"": ""TIER 1""}"
98,Ahmedabad,Ahmedabad,10,Savita Superspeciality Hospital,NABH ENTRY LEVEL,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NABH ENTRY LEVEL"", ""hospName"": ""Savita Superspeciality Hospital"", ""tierType"": ""TIER 1""}"
99,Ahmedabad,Ahmedabad,10,SECTOR HOSPITAL SHQ BSF BHUJ,,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": """", ""hospName"": ""SECTOR HOSPITAL SHQ BSF BHUJ"", ""tierType"": ""TIER 1""}"
100,Ahmedabad,Ahmedabad,10,SGS SUPER SPECIALITY HOSPITAL,NON NABH,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NON NABH"", ""hospName"": ""SGS SUPER SPECIALITY HOSPITAL"", ""tierType"": ""TIER 1""}"
101,Ahmedabad,Ahmedabad,10,Shalby Hospital Naroda,NABH,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NABH"", ""hospName"": ""Shalby Hospital Naroda"", ""tierType"": ""TIER 1""}"
102,Ahmedabad,Ahmedabad,10,Shanti Dental Clinic Implant center,NON NABH,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NON NABH"", ""hospName"": ""Shanti Dental Clinic Implant center"", ""tierType"": ""TIER 1""}"
103,Ahmedabad,Ahmedabad,10,SHIVAM DENTAL CLINIC,NON NABH,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NON NABH"", ""hospName"": ""SHIVAM DENTAL CLINIC"", ""tierType"": ""TIER 1""}"
104,Ahmedabad,Ahmedabad,10,Smt SMS Multi Speciality Hospital,NABH,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NABH"", ""hospName"": ""Smt SMS Multi Speciality Hospital"", ""tierType"": ""TIER 1""}"
105,Ahmedabad,Ahmedabad,10,STERLING ACCURIS DIAGNOSTIC,NABL,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NABL"", ""hospName"": ""STERLING ACCURIS DIAGNOSTIC"", ""tierType"": ""TIER 1""}"
106,Ahmedabad,Ahmedabad,10,STERLING ACCURIS WELLNESS PVT LTD,NABL,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NABL"", ""hospName"": ""STERLING ACCURIS WELLNESS PVT LTD"", ""tierType"": ""TIER 1""}"
107,Ahmedabad,Ahmedabad,10,STERLING ACCURIS WELLNESS PVT LTD,NABL,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NABL"", ""hospName"": ""STERLING ACCURIS WELLNESS PVT LTD"", ""tierType"": ""TIER 1""}"
108,Ahmedabad,Ahmedabad,10,Sunshine Global Hospital,NABH,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NABH"", ""hospName"": ""Sunshine Global Hospital"", ""tierType"": ""TIER 1""}"
109,Ahmedabad,Ahmedabad,10,surryam Narol Imaging Centre,NON NABL,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NON NABL"", ""hospName"": ""surryam Narol Imaging Centre"", ""tierType"": ""TIER 1""}"
110,Ahmedabad,Ahmedabad,10,SURYAM IMAGING CENTRE,NON NABL,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NON NABL"", ""hospName"": ""SURYAM IMAGING CENTRE"", ""tierType"": ""TIER 1""}"
111,Ahmedabad,Ahmedabad,10,SVPIMSR,NON NABH,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NON NABH"", ""hospName"": ""SVPIMSR"", ""tierType"": ""TIER 1""}"
112,Ahmedabad,Ahmedabad,10,TEJ EYE CENTER,,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": """", ""hospName"": ""TEJ EYE CENTER"", ""tierType"": ""TIER 1""}"
113,Ahmedabad,Ahmedabad,10,TEJ EYE CENTER - Gandhinagar,NABH ENTRY LEVEL,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NABH ENTRY LEVEL"", ""hospName"": ""TEJ EYE CENTER - Gandhinagar"", ""tierType"": ""TIER 1""}"
114,Ahmedabad,Ahmedabad,10,TEJ EYE CENTRE - AHMEDABAD,NABH ENTRY LEVEL,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NABH ENTRY LEVEL"", ""hospName"": ""TEJ EYE CENTRE - AHMEDABAD"", ""tierType"": ""TIER 1""}"
115,Ahmedabad,Ahmedabad,10,The Gujarat Cancer & Research Institute,NABH,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NABH"", ""hospName"": ""The Gujarat Cancer & Research Institute"", ""tierType"": ""TIER 1""}"
116,Ahmedabad,Ahmedabad,10,Tricolour Hospitals,NABH,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NABH"", ""hospName"": ""Tricolour Hospitals"", ""tierType"": ""TIER 1""}"
117,Ahmedabad,Ahmedabad,10,TRICOLOUR HOSPITALS,NABH,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NABH"", ""hospName"": ""TRICOLOUR HOSPITALS"", ""tierType"": ""TIER 1""}"
118,Ahmedabad,Ahmedabad,10,Trisha Multispecilaity Hospital,NABH ENTRY LEVEL,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NABH ENTRY LEVEL"", ""hospName"": ""Trisha Multispecilaity Hospital"", ""tierType"": ""TIER 1""}"
119,Ahmedabad,Ahmedabad,10,Tuskers Multispeciality Dental Care,NABH,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NABH"", ""hospName"": ""Tuskers Multispeciality Dental Care"", ""tierType"": ""TIER 1""}"
120,Ahmedabad,Ahmedabad,10,U N MEHTA INSTITUTE OF CARDIOLOGY and RESEARCH CENTRE,NABH ENTRY LEVEL,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NABH ENTRY LEVEL"", ""hospName"": ""U N MEHTA INSTITUTE OF CARDIOLOGY and RESEARCH CENTRE"", ""tierType"": ""TIER 1""}"
121,Ahmedabad,Ahmedabad,10,UNMehta Institute of Cardiology Research Centre,,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": """", ""hospName"": ""UNMehta Institute of Cardiology  Research Centre"", ""tierType"": ""TIER 1""}"
122,Ahmedabad,Ahmedabad,10,USMANPURA IMAGING CENTER unit of Pixel Diagnostics.,NABH,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NABH"", ""hospName"": ""USMANPURA IMAGING CENTER unit of Pixel Diagnostics."", ""tierType"": ""TIER 1""}"
123,Ahmedabad,Ahmedabad,10,USMANPURA IMAGING CENTREUNIT OF PIXEL DIAGNOSTIC,NABH,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NABH"", ""hospName"": ""USMANPURA IMAGING CENTREUNIT OF PIXEL DIAGNOSTIC"", ""tierType"": ""TIER 1""}"
124,Ahmedabad,Ahmedabad,10,VED SPECIALITY HOSPITAL,NON NABH,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NON NABH"", ""hospName"": ""VED SPECIALITY HOSPITAL"", ""tierType"": ""TIER 1""}"
125,Ahmedabad,Ahmedabad,10,VIDHI DIAGNOSTICS,NON NABL,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NON NABL"", ""hospName"": ""VIDHI DIAGNOSTICS"", ""tierType"": ""TIER 1""}"
126,Ahmedabad,Ahmedabad,10,VIKRAM DENTAL CARE,NON NABH,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NON NABH"", ""hospName"": ""VIKRAM DENTAL CARE"", ""tierType"": ""TIER 1""}"
127,Ahmedabad,Ahmedabad,10,VIROC Hospital,NABH,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NABH"", ""hospName"": ""VIROC Hospital"", ""tierType"": ""TIER 1""}"
128,Ahmedabad,Ahmedabad,10,vraj dental charity center,NON NABH,TIER 1,AHMEDABAD,,"{""adcityName"": ""Ahmedabad"", ""cityName"": ""AHMEDABAD"", ""hospAcc"": ""NON NABH"", ""hospName"": ""vraj dental charity center"", ""tierType"": ""TIER 1""}"
129,Bengaluru,Bengaluru,12,Aarthi Scans & Labs,NABL,Tier 1,Bengaluru,,"{""adcityName"": ""Bengaluru"", ""cityName"": ""Bengaluru"", ""hospAcc"": ""NABL"", ""hospName"": ""Aarthi Scans & Labs"", ""tierType"": ""Tier 1""}"
130,Bengaluru,Bengaluru,12,AESTHETIC DENTAL CLINIC,QCI,Tier 1,Bengaluru,,"{""adcityName"": ""Bengaluru"", ""cityName"": ""Bengaluru"", ""hospAcc"": ""QCI"", ""hospName"": ""AESTHETIC DENTAL CLINIC"", ""tierType"": ""Tier 1""}"
131,Bengaluru,Bengaluru,12,APOORVA DIAGNOSTICS & HEALTHCARE,NABL,Tier 1,Bengaluru,,"{""adcityName"": ""Bengaluru"", ""cityName"": ""Bengaluru"", ""hospAcc"": ""NABL"", ""hospName"": ""APOORVA DIAGNOSTICS & HEALTHCARE"", ""tierType"": ""Tier 1""}"
132,Bengaluru,Bengaluru,12,ASG HOSPITAL PRIVATE LIMITED,QCI,Tier 2,Mysuru,,"{""adcityName"": ""Bengaluru"", ""cityName"": ""Mysuru"", ""hospAcc"": ""QCI"", ""hospName"": ""ASG HOSPITAL PRIVATE LIMITED"", ""tierType"": ""Tier 2""}"
133,Bengaluru,Bengaluru,12,Aster RV Hospital,NABH,Tier 1,Bengaluru,,"{""adcityName"": ""Bengaluru"", ""cityName"": ""Bengaluru"", ""hospAcc"": ""NABH"", ""hospName"": ""Aster RV Hospital"", ""tierType"": ""Tier 1""}"
134,Bengaluru,Bengaluru,12,AYURVAID HOSPITAL A DIVISION OF KERALA FIRST HEAL,NABH,Tier 1,Bengaluru,,"{""adcityName"": ""Bengaluru"", ""cityName"": ""Bengaluru"", ""hospAcc"": ""NABH"", ""hospName"": ""AYURVAID HOSPITAL A DIVISION OF KERALA FIRST HEAL"", ""tierType"": ""Tier 1""}"
135,Bengaluru,Bengaluru,12,AYURVAID HOSPITAL -RAMAMURTHY NAGAR,NABH,Tier 1,Bengaluru,,"{""adcityName"": ""Bengaluru"", ""cityName"": ""Bengaluru"", ""hospAcc"": ""NABH"", ""hospName"": ""AYURVAID HOSPITAL -RAMAMURTHY NAGAR"", ""tierType"": ""Tier 1""}"
136,Bengaluru,Bengaluru,12,BANGALORE NETHRALAYA,QCI,Tier 1,Bengaluru,,"{""adcityName"": ""Bengaluru"", ""cityName"": ""Bengaluru"", ""hospAcc"": ""QCI"", ""hospName"": ""BANGALORE NETHRALAYA"", ""tierType"": ""Tier 1""}"
137,Bengaluru,Bengaluru,12,BHARATH HOSPITAL AND INSTITUTE OF ONCOLOGY,NABH,Tier 2,Mysuru,,"{""adcityName"": ""Bengaluru"", ""cityName"": ""Mysuru"", ""hospAcc"": ""NABH"", ""hospName"": ""BHARATH HOSPITAL AND INSTITUTE OF ONCOLOGY"", ""tierType"": ""Tier 2""}"
138,Bengaluru,Bengaluru,12,B W Lions Super Speciality Eye hospital,NABH,Tier 1,Bengaluru,,"{""adcityName"": ""Bengaluru"", ""cityName"": ""Bengaluru"", ""hospAcc"": ""NABH"", ""hospName"": ""B W Lions Super Speciality Eye hospital"", ""tierType"": ""Tier 1""}"
139,Bengaluru,Bengaluru,12,CHANRE DIAGNOSTIC LABORATORY,NABL,Tier 1,Bengaluru,,"{""adcityName"": ""Bengaluru"", ""cityName"": ""Bengaluru"", ""hospAcc"": ""NABL"", ""hospName"": ""CHANRE DIAGNOSTIC LABORATORY"", ""tierType"": ""Tier 1""}"
140,Bengaluru,Bengaluru,12,Devi Super Speciality Eye Hospital Pvt Ltd,NABH,Tier 1,Bengaluru,,"{""adcityName"": ""Bengaluru"", ""cityName"": ""Bengaluru"", ""hospAcc"": ""NABH"", ""hospName"": ""Devi Super Speciality Eye Hospital Pvt Ltd"", ""tierType"": ""Tier 1""}"
141,Bengaluru,Bengaluru,12,Dr Agarwals Eye Hospital,NABH,Tier 2,Mysuru,,"{""adcityName"": ""Bengaluru"", ""cityName"": ""Mysuru"", ""hospAcc"": ""NABH"", ""hospName"": ""Dr Agarwals Eye Hospital"", ""tierType"": ""Tier 2""}"
142,Bengaluru,Bengaluru,12,DR AGARWALS EYE HOSPITAL BANNERGHATTA ROAD,NABH,Tier 1,Bengaluru,,"{""adcityName"": ""Bengaluru"", ""cityName"": ""Bengaluru"", ""hospAcc"": ""NABH"", ""hospName"": ""DR AGARWALS EYE HOSPITAL  BANNERGHATTA ROAD"", ""tierType"": ""Tier 1""}"
143,Bengaluru,Bengaluru,12,DR AGARWAL S EYE HOSPITAL - YELAHANKA,NABH,Tier 1,Bengaluru,,"{""adcityName"": ""Bengaluru"", ""cityName"": ""Bengaluru"", ""hospAcc"": ""NABH"", ""hospName"": ""DR AGARWAL S EYE HOSPITAL - YELAHANKA"", ""tierType"": ""Tier 1""}"
144,Bengaluru,Bengaluru,12,DRSOLANKI EYE HOSPITAL PVT LTD,NABH,Tier 1,Bengaluru,,"{""adcityName"": ""Bengaluru"", ""cityName"": ""Bengaluru"", ""hospAcc"": ""NABH"", ""hospName"": ""DRSOLANKI EYE HOSPITAL PVT LTD"", ""tierType"": ""Tier 1""}"
145,Bengaluru,Bengaluru,12,FORTIS HOSPITAL CUNNINGHAM ROAD,NABH,Tier 1,Bengaluru,,"{""adcityName"": ""Bengaluru"", ""cityName"": ""Bengaluru"", ""hospAcc"": ""NABH"", ""hospName"": ""FORTIS HOSPITAL CUNNINGHAM ROAD"", ""tierType"": ""Tier 1""}"
146,Bengaluru,Bengaluru,12,Fortis Hospitals Limited,NABH,Tier 1,Bengaluru,,"{""adcityName"": ""Bengaluru"", ""cityName"": ""Bengaluru"", ""hospAcc"": ""NABH"", ""hospName"": ""Fortis Hospitals Limited"", ""tierType"": ""Tier 1""}"
147,Bengaluru,Bengaluru,12,Healthcare Global Enteprises Limited DR,NABH,Tier 1,Bengaluru,,"{""adcityName"": ""Bengaluru"", ""cityName"": ""Bengaluru"", ""hospAcc"": ""NABH"", ""hospName"": ""Healthcare Global Enteprises Limited DR"", ""tierType"": ""Tier 1""}"
148,Bengaluru,Bengaluru,12,HEALTHCARE GLOBAL ENTERPRISES LIMITED,NABH,Tier 1,Bengaluru,,"{""adcityName"": ""Bengaluru"", ""cityName"": ""Bengaluru"", ""hospAcc"": ""NABH"", ""hospName"": ""HEALTHCARE GLOBAL ENTERPRISES LIMITED"", ""tierType"": ""Tier 1""}"
149,Bengaluru,Bengaluru,12,JSS HOSPITAL,NABH,Tier 2,Mysuru,,"{""adcityName"": ""Bengaluru"", ""cityName"": ""Mysuru"", ""hospAcc"": ""NABH"", ""hospName"": ""JSS HOSPITAL"", ""tierType"": ""Tier 2""}"
150,Bengaluru,Bengaluru,12,KARTHIK NETRALAYA INSTITUTE OF OPTHALMOLOGY PRIVATE LIMITED,NABH,Tier 1,Bengaluru,,"{""adcityName"": ""Bengaluru"", ""cityName"": ""Bengaluru"", ""hospAcc"": ""NABH"", ""hospName"": ""KARTHIK NETRALAYA INSTITUTE OF OPTHALMOLOGY PRIVATE LIMITED"", ""tierType"": ""Tier 1""}"
151,Bengaluru,Bengaluru,12,LALITHA DENTAL SPECIALITY CENTRE,NABH,Tier 1,Bengaluru,,"{""adcityName"": ""Bengaluru"", ""cityName"": ""Bengaluru"", ""hospAcc"": ""NABH"", ""hospName"": ""LALITHA DENTAL SPECIALITY CENTRE"", ""tierType"": ""Tier 1""}"
152,Bengaluru,Bengaluru,12,M S RAMAIAH HOSPITAL,NABH,Tier 1,Bengaluru,,"{""adcityName"": ""Bengaluru"", ""cityName"": ""Bengaluru"", ""hospAcc"": ""NABH"", ""hospName"": ""M S RAMAIAH HOSPITAL"", ""tierType"": ""Tier 1""}"
153,Bengaluru,Bengaluru,12,M S RAMAIAH MEMORIAL HOSPITAL,NABH,Tier 1,Bengaluru,,"{""adcityName"": ""Bengaluru"", ""cityName"": ""Bengaluru"", ""hospAcc"": ""NABH"", ""hospName"": ""M S RAMAIAH MEMORIAL HOSPITAL"", ""tierType"": ""Tier 1""}"
154,Bengaluru,Bengaluru,12,Narayana Nethralaya,NABH,Tier 1,Bengaluru,,"{""adcityName"": ""Bengaluru"", ""cityName"": ""Bengaluru"", ""hospAcc"": ""NABH"", ""hospName"": ""Narayana Nethralaya"", ""tierType"": ""Tier 1""}"
155,Bengaluru,Bengaluru,12,NARAYANA NETHRALAYA 1,NABH,Tier 1,Bengaluru,,"{""adcityName"": ""Bengaluru"", ""cityName"": ""Bengaluru"", ""hospAcc"": ""NABH"", ""hospName"": ""NARAYANA NETHRALAYA 1"", ""tierType"": ""Tier 1""}"
156,Bengaluru,Bengaluru,12,NARAYANA NETHRALAYA-II BOMMASANDRA HOSUR RD,NABH,Tier 1,Bengaluru,,"{""adcityName"": ""Bengaluru"", ""cityName"": ""Bengaluru"", ""hospAcc"": ""NABH"", ""hospName"": ""NARAYANA NETHRALAYA-II BOMMASANDRA HOSUR RD"", ""tierType"": ""Tier 1""}"
157,Bengaluru,Bengaluru,12,NARAYANA NETHRALAYA UNIT4,NABH,Tier 1,Bengaluru,,"{""adcityName"": ""Bengaluru"", ""cityName"": ""Bengaluru"", ""hospAcc"": ""NABH"", ""hospName"": ""NARAYANA NETHRALAYA UNIT4"", ""tierType"": ""Tier 1""}"
