scheme_code,hospital_id,hospital_name,aliases,state,district,city,address,hospital_type,empanelment_type,empanelment_status,specialities,source,last_updated
PMJAY,HOSP36G160833,UPHC - Armoor,UPHC - Armoor,TELANGANA,NIZAMABAD,NIZAMABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160834,UPHC - Arsapally,UPHC - Arsapally,TELANGANA,NIZAMABAD,NIZAMABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160835,UPHC - Chandrashekar Colony,UPHC - Chandrashekar Colony,TELANGANA,NIZAMABAD,NIZAMABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160836,UPHC - Dubba,UPHC - Dubba,TELANGANA,NIZAMABAD,NIZAMABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160837,UPHC - Gouthamnagar,UPHC - Gouthamnagar,TELANGANA,NIZAMABAD,NIZAMABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160838,UPHC - Rakasipet,UPHC - Rakasipet,TELANGANA,NIZAMABAD,NIZAMABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160839,UPHC – Malapally,UPHC – Malapally,TELANGANA,NIZAMABAD,NIZAMABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160840,UPHC – Seetharamnagar Colony,UPHC – Seetharamnagar Colony,TELANGANA,NIZAMABAD,NIZAMABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160841,UPHC – Vinayaknagar,UPHC – Vinayaknagar,TELANGANA,NIZAMABAD,NIZAMABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160842,UPHC-AMS,UPHC-AMS,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160843,UPHC-Afzal Sagar,UPHC-Afzal Sagar,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160844,UPHC-BANGARIGADDA,UPHC-BANGARIGADDA,TELANGANA,NALGONDA,NALGONDA,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160845,UPHC-Bhoiguda,UPHC-Bhoiguda,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160846,UPHC-Addagutta,UPHC-Addagutta,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160847,UPHC-BANGALPET,UPHC-BANGALPET,TELANGANA,Nirmal,Nirmal,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160848,UPHC-BUTTIRAJARAM COLONY,UPHC-BUTTIRAJARAM COLONY,TELANGANA,KARIMNAGAR,KARIMNAGAR,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160849,UPHC-Bagh Amberpet,UPHC-Bagh Amberpet,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160850,UPHC-Balagunj,UPHC-Balagunj,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160851,UPHC-Ameerpet,UPHC-Ameerpet,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160852,UPHC-Bowenpally,UPHC-Bowenpally,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160853,UPHC-CHAMPAPET,UPHC-CHAMPAPET,TELANGANA,NALGONDA,NALGONDA,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160854,UPHC-ChuttalBasthi,UPHC-ChuttalBasthi,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160855,UPHC-DARMAKANCHA,UPHC-DARMAKANCHA,TELANGANA,JANGOAN,JANGOAN,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160856,UPHC-Darulshifa,UPHC-Darulshifa,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160857,UPHC-Dr. Paul Das,UPHC-Dr. Paul Das,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160858,UPHC-EKLAYANAGAR,UPHC-EKLAYANAGAR,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160859,UPHC-ESI,UPHC-ESI,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160860,UPHC-BALAPUR,UPHC-BALAPUR,TELANGANA,NALGONDA,NALGONDA,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160861,CHC - Amrabad,CHC - Amrabad,TELANGANA,NAGARKURNOOL,NAGARKURNOOL,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160862,UPHC-BHAINSA,UPHC-BHAINSA,TELANGANA,Nirmal,Nirmal,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160863,UPHC-Barkas,UPHC-Barkas,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160864,UPHC-Begum Bazar,UPHC-Begum Bazar,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160865,UPHC-CHINTHAL,UPHC-CHINTHAL,TELANGANA,WARANGAL URBAN,WARANGAL URBAN,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160866,UPHC-DEEPAKNAGAR,UPHC-DEEPAKNAGAR,TELANGANA,MANCHERIAL,MANCHERIAL,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160867,UPHC-Bandlaguda,UPHC-Bandlaguda,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160868,UPHC-Banjarahills,UPHC-Banjarahills,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160869,UPHC-Bodagutta,UPHC-Bodagutta,TELANGANA,WARANGAL RURAL,WARANGAL RURAL,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160871,UPHC-Borabanda,UPHC-Borabanda,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160872,UPHC-Chilkalguda,UPHC-Chilkalguda,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160873,UPHC-ChinthalBasthi,UPHC-ChinthalBasthi,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160874,UPHC-DBR Mills,UPHC-DBR Mills,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160875,UPHC-Dhoodbowli,UPHC-Dhoodbowli,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160876,UPHC-Edi Bazar,UPHC-Edi Bazar,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160877,UPHC-FORT WARANGAL,UPHC-FORT WARANGAL,TELANGANA,WARANGAL URBAN,WARANGAL URBAN,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160878,UPHC-Bholakpur,UPHC-Bholakpur,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160879,UPHC-Bible House,UPHC-Bible House,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160880,PHC-KATTANGUR,PHC-KATTANGUR,TELANGANA,NALGONDA,NALGONDA,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160881,PHC-KEESARA,PHC-KEESARA,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160882,PHC-KERAMERI,PHC-KERAMERI,TELANGANA,KUMURAM BHEEM ASIFABAD,KUMURAM BHEEM ASIFABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160883,PHC-KESAMUDRAM,PHC-KESAMUDRAM,TELANGANA,MAHABUBABAD,MAHABUBABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160884,PHC-HANMAJIPET,PHC-HANMAJIPET,TELANGANA,KAMAREDDY,KAMAREDDY,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160885,PHC-HANWADA,PHC-HANWADA,TELANGANA,MAHABUBNAGAR,MAHABUBNAGAR,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160886,CHC - Khilaghanpur,CHC - Khilaghanpur,TELANGANA,WANAPARTHY,WANAPARTHY,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160887,PHC-Hamaliwada,PHC-Hamaliwada,TELANGANA,ADILABAD,ADILABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160888,PHC-Hasanparthy,PHC-Hasanparthy,TELANGANA,WARANGAL RURAL,WARANGAL RURAL,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160889,PHC-Hasnapur,PHC-Hasnapur,TELANGANA,ADILABAD,ADILABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160890,PHC-IEEJA,PHC-IEEJA,TELANGANA,JOGULAMBA GADWAL,JOGULAMBA GADWAL,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160891,PHC-IPPAGUDEM,PHC-IPPAGUDEM,TELANGANA,JANGOAN,JANGOAN,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160892,CHC - Lingal,CHC - Lingal,TELANGANA,NAGARKURNOOL,NAGARKURNOOL,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160893,PHC-Gundala,PHC-Gundala,TELANGANA,BHADRADRI KOTHAGUDEM,BHADRADRI KOTHAGUDEM,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160894,PHC-HATHNOORA,PHC-HATHNOORA,TELANGANA,SANGAREDDY,SANGAREDDY,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160896,PHC-IBRAHIMNAGAR,PHC-IBRAHIMNAGAR,TELANGANA,SIDDIPET,SIDDIPET,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160897,CHC - Uppununthala,CHC - Uppununthala,TELANGANA,NAGARKURNOOL,NAGARKURNOOL,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160898,CHC - Veepangandla,CHC - Veepangandla,TELANGANA,WANAPARTHY,WANAPARTHY,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160899,PHC-HAZIPUR,PHC-HAZIPUR,TELANGANA,MANCHERIAL,MANCHERIAL,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160900,PHC-INUGURTHY,PHC-INUGURTHY,TELANGANA,MAHABUBABAD,MAHABUBABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160901,UPHC-Chandulal Baradari,UPHC-Chandulal Baradari,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160902,UPHC-KUKATPALLY,UPHC-KUKATPALLY,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160903,UPHC-Charminar,UPHC-Charminar,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160904,PHC-INDALWAI,PHC-INDALWAI,TELANGANA,NIZAMABAD,NIZAMABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160905,UPHC-Dabeerpura,UPHC-Dabeerpura,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160906,PHC-IRWIN,PHC-IRWIN,TELANGANA,NALGONDA,NALGONDA,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160907,UPHC-Film Nagar,UPHC-Film Nagar,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160908,PHC-Ibrahimpatnam,PHC-Ibrahimpatnam,TELANGANA,Jagitial,Jagitial,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160909,PHC-Indervelly,PHC-Indervelly,TELANGANA,ADILABAD,ADILABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160910,PHC-JAIPUR,PHC-JAIPUR,TELANGANA,MANCHERIAL,MANCHERIAL,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160911,UPHC-GAMBHIRAOPET,UPHC-GAMBHIRAOPET,TELANGANA,RAJANNA SIRCILLA,RAJANNA SIRCILLA,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160912,UPHC-GUNTI JANGAIAH NAGAR COLONY,UPHC-GUNTI JANGAIAH NAGAR COLONY,TELANGANA,NALGONDA,NALGONDA,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160913,UPHC-HOUSING BOARD COLONY,UPHC-HOUSING BOARD COLONY,TELANGANA,KARIMNAGAR,KARIMNAGAR,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160914,PHC-JANAMPET,PHC-JANAMPET,TELANGANA,MAHABUBNAGAR,MAHABUBNAGAR,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160915,PHC-JANNARAM,PHC-JANNARAM,TELANGANA,MANCHERIAL,MANCHERIAL,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160916,PHC-KADUKUNTLA,PHC-KADUKUNTLA,TELANGANA,WANAPARTHY,WANAPARTHY,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160917,PHC-KALLEDA,PHC-KALLEDA,TELANGANA,Jagitial,Jagitial,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160918,PHC-KAPUGALLU,PHC-KAPUGALLU,TELANGANA,SURYAPET,SURYAPET,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160919,PHC-KESHAMPET,PHC-KESHAMPET,TELANGANA,NALGONDA,NALGONDA,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160920,PHC-ITIKYAL,PHC-ITIKYAL,TELANGANA,JOGULAMBA GADWAL,JOGULAMBA GADWAL,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160921,PHC-Inavole,PHC-Inavole,TELANGANA,WARANGAL RURAL,WARANGAL RURAL,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160922,PHC-JHARASANGAM,PHC-JHARASANGAM,TELANGANA,SANGAREDDY,SANGAREDDY,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160923,PHC-JINNARAM,PHC-JINNARAM,TELANGANA,SANGAREDDY,SANGAREDDY,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160924,PHC-JUKKAL,PHC-JUKKAL,TELANGANA,KAMAREDDY,KAMAREDDY,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160925,PHC-KOHEDA,PHC-KOHEDA,TELANGANA,SIDDIPET,SIDDIPET,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160926,PHC-KONDURGU,PHC-KONDURGU,TELANGANA,NALGONDA,NALGONDA,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160927,PHC-KONIJERLA,PHC-KONIJERLA,TELANGANA,KHAMMAM,KHAMMAM,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160928,PHC-KOUTALA,PHC-KOUTALA,TELANGANA,KUMURAM BHEEM ASIFABAD,KUMURAM BHEEM ASIFABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160929,PHC-KUNDARAM,PHC-KUNDARAM,TELANGANA,MANCHERIAL,MANCHERIAL,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160930,PHC-KUNOOR,PHC-KUNOOR,TELANGANA,JANGOAN,JANGOAN,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160931,UPHC-GANDHINAGAR(UPHC),UPHC-GANDHINAGAR(UPHC),TELANGANA,WANAPARTHY,WANAPARTHY,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160932,PHC-LADNOOR,PHC-LADNOOR,TELANGANA,SIDDIPET,SIDDIPET,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160933,CHC - NADIGUDEM,CHC - NADIGUDEM,TELANGANA,SURYAPET,SURYAPET,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160934,CHC - THUNGATHURTHY,CHC - THUNGATHURTHY,TELANGANA,SURYAPET,SURYAPET,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160935,PHC-Ankoli,PHC-Ankoli,TELANGANA,ADILABAD,ADILABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160936,CHC - NARSAPUR,CHC - NARSAPUR,TELANGANA,Nirmal,Nirmal,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160937,PHC-AMBEDKARNAGAR,PHC-AMBEDKARNAGAR,TELANGANA,SIDDIPET,SIDDIPET,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160938,PHC-ATHMAKUR,PHC-ATHMAKUR,TELANGANA,YADADRI BHUVANAGIRI,YADADRI BHUVANAGIRI,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160939,PHC-ADDAGUDUR,PHC-ADDAGUDUR,TELANGANA,YADADRI BHUVANAGIRI,YADADRI BHUVANAGIRI,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160940,PHC-ALLADURGH,PHC-ALLADURGH,TELANGANA,MEDAK,MEDAK,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160941,PHC-Athmakur,PHC-Athmakur,TELANGANA,WARANGAL RURAL,WARANGAL RURAL,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160944,UPHC-GIRI NAGAR,UPHC-GIRI NAGAR,TELANGANA,SURYAPET,SURYAPET,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160945,PHC-JAKRANPALLY,PHC-JAKRANPALLY,TELANGANA,NIZAMABAD,NIZAMABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160946,PHC-Jagannadhapuram,PHC-Jagannadhapuram,TELANGANA,BHADRADRI KOTHAGUDEM,BHADRADRI KOTHAGUDEM,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160947,PHC-KADEM,PHC-KADEM,TELANGANA,Nirmal,Nirmal,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160948,PHC-KALMALCHERUVU,PHC-KALMALCHERUVU,TELANGANA,SURYAPET,SURYAPET,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160949,PHC-KAMMARPALLY,PHC-KAMMARPALLY,TELANGANA,NIZAMABAD,NIZAMABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160950,PHC-KANAGAL,PHC-KANAGAL,TELANGANA,NALGONDA,NALGONDA,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160951,PHC-JULAPALLY,PHC-JULAPALLY,TELANGANA,PEDDAPALLI,PEDDAPALLI,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160952,PHC-Jaggasagar,PHC-Jaggasagar,TELANGANA,Jagitial,Jagitial,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160953,PHC-Jainad,PHC-Jainad,TELANGANA,ADILABAD,ADILABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160954,PHC-KALHER,PHC-KALHER,TELANGANA,SANGAREDDY,SANGAREDDY,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160955,PHC-Janampeta,PHC-Janampeta,TELANGANA,BHADRADRI KOTHAGUDEM,BHADRADRI KOTHAGUDEM,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160956,PHC-Jhari,PHC-Jhari,TELANGANA,ADILABAD,ADILABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160957,UPHC-Gaddiannaram,UPHC-Gaddiannaram,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160958,PHC-Julurupadu,PHC-Julurupadu,TELANGANA,BHADRADRI KOTHAGUDEM,BHADRADRI KOTHAGUDEM,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160959,UPHC-Gagan Mahal,UPHC-Gagan Mahal,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160960,PHC-K.M. PALLY,PHC-K.M. PALLY,TELANGANA,NALGONDA,NALGONDA,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160961,PHC-KALLEDI,PHC-KALLEDI,TELANGANA,NIZAMABAD,NIZAMABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160962,UPHC-Gandhi,UPHC-Gandhi,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160963,PHC-KAMALUDDINPUR(PHC),PHC-KAMALUDDINPUR(PHC),TELANGANA,WANAPARTHY,WANAPARTHY,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160964,PHC-KAMANPUR,PHC-KAMANPUR,TELANGANA,PEDDAPALLI,PEDDAPALLI,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160965,PHC-KAMEPALLI,PHC-KAMEPALLI,TELANGANA,KHAMMAM,KHAMMAM,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160966,PHC-KANUKUNTA,PHC-KANUKUNTA,TELANGANA,SANGAREDDY,SANGAREDDY,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160967,PHC-KAMBALAPALLY,PHC-KAMBALAPALLY,TELANGANA,MAHABUBABAD,MAHABUBABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160968,UPHC-Gareeb Nagar,UPHC-Gareeb Nagar,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160969,PHC-KANDUKUR,PHC-KANDUKUR,TELANGANA,NALGONDA,NALGONDA,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160970,PHC-KANGTI,PHC-KANGTI,TELANGANA,SANGAREDDY,SANGAREDDY,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160971,UPHC-Golconda,UPHC-Golconda,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160972,UPHC-JAGADHGIRI GUTTA/DEENABANDU COLONY,UPHC-JAGADHGIRI GUTTA/DEENABANDU COLONY,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160973,UPHC-Jahanuma,UPHC-Jahanuma,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160974,UPHC-KOTHAPET HARIJANAWADA,UPHC-KOTHAPET HARIJANAWADA,TELANGANA,NALGONDA,NALGONDA,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160975,UPHC-Nayapool,UPHC-Nayapool,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160976,UPHC-PEERLAGUTTA(UPHC),UPHC-PEERLAGUTTA(UPHC),TELANGANA,WANAPARTHY,WANAPARTHY,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G160977,UPHC-Gudimalkapur,UPHC-Gudimalkapur,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
